Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Agurain / Salvatierra,PT,Agurain / Salvatierra,62.3
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Agurain / Salvatierra,PT,Agurain / Salvatierra,59.1
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Agurain / Salvatierra,PT,Agurain / Salvatierra,58.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Agurain / Salvatierra,PT,Agurain / Salvatierra,58.7
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Agurain / Salvatierra,PT,Agurain / Salvatierra,61.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,62.0
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,59.6
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,63.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,61.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,58.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,61.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,60.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,61.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aia,PT,Aia,63.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,58.1
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,60.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,62.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,57.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,57.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,59.3
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,58.5
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,57.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aizarnazabal,PT,Aizarnazabal,59.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,59.1
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,57.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,57.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,53.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,57.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,58.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,54.4
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,58.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Ajangiz,PT,Ajangiz,58.8
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,62.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,54.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,66.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,61.9
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,61.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,64.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,60.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,65.8
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Albiztur,PT,Albiztur,57.8
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,53.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,51.8
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,55.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,52.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,61.7
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,57.1
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,54.2
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,54.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegia,PT,Alegia,56.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,67.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,65.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,66.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,68.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,65.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,73.3
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,66.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,65.5
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alegría-Dulantzi,PT,Alegría-Dulantzi,63.2
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,64.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,66.0
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,63.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,59.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,64.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,61.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,62.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,65.3
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alkiza,PT,Alkiza,62.8
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,50.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,55.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,53.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,50.9
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,55.3
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,55.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,53.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,53.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Alonsotegi,PT,Alonsotegi,58.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,51.7
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,50.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,59.4
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,56.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,57.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,65.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,59.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,58.1
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzaga,PT,Altzaga,56.1
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,58.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,66.7
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,58.4
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,56.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,57.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,59.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,59.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,60.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Altzo,PT,Altzo,68.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,63.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,60.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,57.5
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,60.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,55.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,57.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,58.7
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,60.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amezketa,PT,Amezketa,57.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,58.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,57.6
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,59.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,56.6
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,58.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,58.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,57.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,59.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amorebieta-Etxano,PT,Amorebieta-Etxano,60.6
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,58.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,54.9
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,58.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,58.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,55.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,54.1
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,56.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,58.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amoroto,PT,Amoroto,52.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,56.3
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,55.6
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,54.8
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,54.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,57.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,57.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,55.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,54.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Amurrio,PT,Amurrio,56.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,56.0
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,59.6
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,57.2
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,56.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,56.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,55.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,54.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,57.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Andoain,PT,Andoain,54.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,61.9
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,61.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,61.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,61.5
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,63.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,61.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,60.3
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,60.8
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Anoeta,PT,Anoeta,63.8
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,61.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,59.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,61.8
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,61.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,62.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,60.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,63.5
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,60.1
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Antzuola,PT,Antzuola,63.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,57.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,59.0
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,63.7
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,57.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,58.7
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,55.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,60.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,52.8
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Añana,PT,Añana,64.6
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,66.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,64.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,61.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,63.9
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,65.6
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,70.4
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,70.1
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,61.1
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arakaldo,PT,Arakaldo,68.8
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,54.9
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,53.2
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,53.8
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,58.5
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,58.0
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,60.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,53.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,55.8
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arama,PT,Arama,64.3
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,56.1
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,54.2
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,58.3
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,51.5
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,54.5
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,55.4
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,56.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,54.7
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aramaio,PT,Aramaio,53.3
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,57.0
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,53.3
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,56.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,59.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,58.9
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,58.6
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,57.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,55.0
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arantzazu,PT,Arantzazu,59.3
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,56.4
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,61.1
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,60.6
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,56.0
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,56.8
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,58.9
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,59.7
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,54.7
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Areatza,PT,Areatza,59.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,56.7
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,56.2
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,58.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,58.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,58.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,59.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,58.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,54.8
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Aretxabaleta,PT,Aretxabaleta,59.1
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,64.5
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,55.7
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,63.1
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,68.8
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,63.8
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,70.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,69.2
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,67.9
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Armiñón,PT,Armiñón,65.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,56.3
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,59.3
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,57.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,58.2
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,58.3
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,57.4
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,60.1
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,59.8
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arraia-Maeztu,PT,Arraia-Maeztu,59.4
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,61.3
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,59.3
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,58.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,58.5
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,60.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,58.2
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,57.8
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,57.6
2022,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,52.4
2010,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,54.0
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,52.7
2020,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,53.0
2023,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,53.7
2021,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,51.2
2016,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,50.4
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,49.7
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,52.9
2019,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arratzu,PT,Arratzu,52.9
2015,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arratzu,PT,Arratzu,56.6
2018,Okupazio-tasa,16 urte eta gehiago,Gizona,,,,Arratzu,PT,Arratzu,56.0
