Year,Lurraldea,Eskualdea,Udalerria,Unidad,GeoCode,Value
2021,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,0.0
2022,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,0.0
2010,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2011,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2012,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2013,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2014,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2015,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2016,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2017,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2018,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2019,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2020,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2021,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2022,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2010,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2011,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2012,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2013,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2014,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2015,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2016,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2017,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2018,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2019,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2020,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2021,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2022,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2010,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2011,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2012,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2013,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2014,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2015,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2016,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2017,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2018,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2019,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2020,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2021,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2022,,,Arantzazu,1.000 biztanle bakoitzeko,Arantzazu,0.0
2010,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2011,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2012,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2013,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2014,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2015,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2016,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2017,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2018,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2022,,,Munitibar-Arbatzegi Gerrikaitz,1.000 biztanle bakoitzeko,Munitibar-Arbatzegi Gerrikaitz,0.0
2010,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2011,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2012,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2013,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2014,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2015,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2016,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2017,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2018,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2019,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2020,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2021,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2022,,,Artzentales,1.000 biztanle bakoitzeko,Artzentales,0.0
2010,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2011,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2012,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2013,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2014,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2015,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2016,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2017,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2018,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2019,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2020,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2021,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2022,,,Arrankudiaga-Zollo,1.000 biztanle bakoitzeko,Arrankudiaga-Zollo,0.0
2010,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,6.6
2011,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,3.9
2012,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,1.5
2013,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,1.5
2014,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2015,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2016,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2017,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2018,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2019,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2020,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2021,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2022,,Arratia Nerbioi / Arratia-Nervión,,1.000 biztanle bakoitzeko,Arratia Nerbioi / Arratia-Nervión,0.0
2010,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2011,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2012,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2013,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2014,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2015,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2016,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2017,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2018,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2019,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2020,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2021,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2022,,,Arrieta,1.000 biztanle bakoitzeko,Arrieta,0.0
2010,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,4.4
2011,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,4.4
2012,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,4.4
2013,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2014,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2015,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2016,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2017,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2018,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2019,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2020,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2021,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2022,,,Arrigorriaga,1.000 biztanle bakoitzeko,Arrigorriaga,0.0
2010,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2011,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2012,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2013,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2014,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2015,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2016,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2017,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2018,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2019,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2020,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2021,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2022,,,Bakio,1.000 biztanle bakoitzeko,Bakio,0.0
2010,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.0
2011,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.0
2012,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.9
2013,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,2.1
2014,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,2.1
2015,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,2.1
2016,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,2.1
2017,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,1.9
2018,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.7
2019,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.7
2020,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.7
2021,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.7
2022,,,Barakaldo,1.000 biztanle bakoitzeko,Barakaldo,0.0
2010,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2011,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2012,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2013,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2014,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2015,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2016,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2017,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2018,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2019,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2020,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2021,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2022,,,Barrika,1.000 biztanle bakoitzeko,Barrika,0.0
2010,,,Basauri,1.000 biztanle bakoitzeko,Basauri,2.1
2011,,,Basauri,1.000 biztanle bakoitzeko,Basauri,2.9
2012,,,Basauri,1.000 biztanle bakoitzeko,Basauri,4.1
2013,,,Basauri,1.000 biztanle bakoitzeko,Basauri,4.2
2014,,,Basauri,1.000 biztanle bakoitzeko,Basauri,2.0
2015,,,Basauri,1.000 biztanle bakoitzeko,Basauri,5.8
2016,,,Basauri,1.000 biztanle bakoitzeko,Basauri,5.0
2017,,,Basauri,1.000 biztanle bakoitzeko,Basauri,5.0
2018,,,Basauri,1.000 biztanle bakoitzeko,Basauri,5.1
2019,,,Basauri,1.000 biztanle bakoitzeko,Basauri,5.1
2020,,,Basauri,1.000 biztanle bakoitzeko,Basauri,1.3
2021,,,Basauri,1.000 biztanle bakoitzeko,Basauri,1.3
2022,,,Basauri,1.000 biztanle bakoitzeko,Basauri,0.9
2010,,,Berango,1.000 biztanle bakoitzeko,Berango,2.9
2011,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2012,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2013,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2014,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2015,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2016,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2017,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2018,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2019,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2020,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2021,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2022,,,Berango,1.000 biztanle bakoitzeko,Berango,0.0
2010,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2011,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2012,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2013,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2014,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2015,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2016,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2017,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2018,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2019,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2020,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2021,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2022,,,Bermeo,1.000 biztanle bakoitzeko,Bermeo,0.0
2010,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2011,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2012,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2013,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2014,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2015,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2016,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2017,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2018,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2019,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2020,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2021,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2022,,,Berriatua,1.000 biztanle bakoitzeko,Berriatua,0.0
2010,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2011,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2012,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2013,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2014,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2015,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2016,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2017,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2018,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2019,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2020,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2021,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2022,,,Berriz,1.000 biztanle bakoitzeko,Berriz,0.0
2010,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.7
2011,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.6
2012,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,2.0
2013,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,2.3
2014,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,2.1
2015,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.9
2016,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.6
2017,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.6
2018,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.3
2019,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.4
2020,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.5
2021,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.5
2022,,Bilbo Handia / Gran Bilbao,,1.000 biztanle bakoitzeko,Bilbo Handia / Gran Bilbao,1.3
2010,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,2.4
2011,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.8
2012,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.8
2013,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,2.0
2014,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.9
2015,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.5
2016,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.5
2017,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,2.0
2018,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.8
2019,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,2.1
2020,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,2.1
2021,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.7
2022,,,Bilbao,1.000 biztanle bakoitzeko,Bilbao,1.5
2010,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2011,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2012,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2013,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2014,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2015,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2016,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2017,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2018,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2019,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2020,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2021,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2022,,,Busturia,1.000 biztanle bakoitzeko,Busturia,0.0
2010,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2011,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2012,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2013,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2014,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2015,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2016,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2017,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2018,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2019,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2020,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2021,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2022,,,Karrantza Harana/Valle de Carranza,1.000 biztanle bakoitzeko,Karrantza Harana/Valle de Carranza,0.0
2010,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2011,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2012,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2013,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2014,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2015,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2016,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2017,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2018,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2019,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2020,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2021,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2022,,,Artea,1.000 biztanle bakoitzeko,Artea,0.0
2010,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2011,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2012,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2013,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2014,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2015,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2016,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2017,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2018,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2019,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2020,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2021,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2022,,,Zeanuri,1.000 biztanle bakoitzeko,Zeanuri,0.0
2010,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2011,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2012,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2013,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2014,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2015,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2016,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2017,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2018,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2019,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2020,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2021,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2022,,,Zeberio,1.000 biztanle bakoitzeko,Zeberio,0.0
2010,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2011,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2012,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2013,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2014,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2015,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2016,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2017,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2018,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2019,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2020,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2021,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2022,,,Dima,1.000 biztanle bakoitzeko,Dima,0.0
2010,,,Durango,1.000 biztanle bakoitzeko,Durango,0.9
2011,,,Durango,1.000 biztanle bakoitzeko,Durango,6.9
2012,,,Durango,1.000 biztanle bakoitzeko,Durango,6.8
2013,,,Durango,1.000 biztanle bakoitzeko,Durango,6.8
2014,,,Durango,1.000 biztanle bakoitzeko,Durango,6.8
2015,,,Durango,1.000 biztanle bakoitzeko,Durango,5.9
2016,,,Durango,1.000 biztanle bakoitzeko,Durango,0.0
2017,,,Durango,1.000 biztanle bakoitzeko,Durango,0.0
2018,,,Durango,1.000 biztanle bakoitzeko,Durango,0.0
