Year,Territorio,Comarca,Municipio,Units,GeoCode,Desaggregation,Value
2021,,,ES20081,PT,ES20081,All,0.7
2013,,,ES20081,PT,ES20081,All,0.7
2023,,,ES20081,PT,ES20081,All,1.3
2011,,,ES20081,PT,ES20081,All,0.6
2019,,,ES20081,PT,ES20081,All,0.7
2010,,,ES20081,PT,ES20081,All,0.6
2012,,,ES20081,PT,ES20081,All,0.7
2014,,,ES20081,PT,ES20081,All,0.7
2016,,,ES20081,PT,ES20081,All,0.7
2018,,,ES20081,PT,ES20081,All,1.4
2020,,,ES20081,PT,ES20081,All,0.7
2022,,,ES20081,PT,ES20081,All,1.1
2023,,,ES20080,PT,ES20080,All,2.8
2018,,,ES20080,PT,ES20080,All,2.3
2011,,,ES20080,PT,ES20080,All,1.2
2010,,,ES20080,PT,ES20080,All,1.2
2015,,,ES20080,PT,ES20080,All,1.4
2019,,,ES20080,PT,ES20080,All,1.3
2014,,,ES20080,PT,ES20080,All,1.4
2022,,,ES20080,PT,ES20080,All,2.9
2013,,,ES20080,PT,ES20080,All,1.4
2012,,,ES20080,PT,ES20080,All,1.4
2017,,,ES20080,PT,ES20080,All,1.3
2016,,,ES20080,PT,ES20080,All,7.6
2021,,,ES20080,PT,ES20080,All,2.8
2020,,,ES20080,PT,ES20080,All,1.3
2010,,ES0101,,PT,ES0101,All,0.2
2015,,ES0101,,PT,ES0101,All,1.0
2020,,ES0101,,PT,ES0101,All,4.0
2014,,ES0101,,PT,ES0101,All,0.9
2017,,ES0101,,PT,ES0101,All,3.0
2016,,ES0101,,PT,ES0101,All,1.1
2023,,ES0101,,PT,ES0101,All,6.4
2021,,ES0101,,PT,ES0101,All,4.3
2013,,ES0101,,PT,ES0101,All,0.7
2011,,ES0101,,PT,ES0101,All,0.2
2019,,ES0101,,PT,ES0101,All,2.5
2022,,ES0101,,PT,ES0101,All,4.8
2018,,ES0101,,PT,ES0101,All,2.2
2012,,ES0101,,PT,ES0101,All,0.3
2013,,ES0104,,PT,ES0104,All,2.2
2023,,ES0104,,PT,ES0104,All,6.1
2017,,ES0104,,PT,ES0104,All,2.3
2020,,ES0104,,PT,ES0104,All,4.2
2016,,ES0104,,PT,ES0104,All,2.2
2010,,ES0104,,PT,ES0104,All,0.8
2022,,ES0104,,PT,ES0104,All,5.4
2012,,ES0104,,PT,ES0104,All,2.5
2018,,ES0104,,PT,ES0104,All,3.2
2019,,ES0104,,PT,ES0104,All,4.0
2021,,ES0104,,PT,ES0104,All,4.8
2011,,ES0104,,PT,ES0104,All,0.9
2014,,ES0104,,PT,ES0104,All,1.9
2015,,ES0104,,PT,ES0104,All,2.1
2016,,ES0106,,PT,ES0106,All,0.7
2015,,ES0106,,PT,ES0106,All,0.7
2023,,ES0106,,PT,ES0106,All,0.8
2013,,ES0106,,PT,ES0106,All,0.6
2020,,ES0106,,PT,ES0106,All,0.8
2021,,ES0106,,PT,ES0106,All,0.8
2010,,ES0106,,PT,ES0106,All,0.5
2011,,ES0106,,PT,ES0106,All,0.7
2022,,ES0106,,PT,ES0106,All,0.8
2019,,ES0106,,PT,ES0106,All,0.8
2018,,ES0106,,PT,ES0106,All,0.7
2014,,ES0106,,PT,ES0106,All,0.6
2017,,ES0106,,PT,ES0106,All,0.7
2012,,ES0106,,PT,ES0106,All,0.6
2018,,ES0102,,PT,ES0102,All,1.4
2019,,ES0102,,PT,ES0102,All,1.4
2011,,ES0102,,PT,ES0102,All,0.7
2017,,ES0102,,PT,ES0102,All,1.2
2021,,ES0102,,PT,ES0102,All,2.1
2023,,ES0102,,PT,ES0102,All,2.3
2015,,ES0102,,PT,ES0102,All,1.0
2012,,ES0102,,PT,ES0102,All,0.7
2022,,ES0102,,PT,ES0102,All,2.4
2013,,ES0102,,PT,ES0102,All,0.8
2020,,ES0102,,PT,ES0102,All,1.6
2010,,ES0102,,PT,ES0102,All,0.8
2014,,ES0102,,PT,ES0102,All,1.1
2016,,ES0102,,PT,ES0102,All,1.2
2019,,ES0103,,PT,ES0103,All,4.6
2015,,ES0103,,PT,ES0103,All,2.0
2022,,ES0103,,PT,ES0103,All,8.6
2017,,ES0103,,PT,ES0103,All,4.1
2021,,ES0103,,PT,ES0103,All,7.2
2023,,ES0103,,PT,ES0103,All,9.5
2010,,ES0103,,PT,ES0103,All,1.4
2018,,ES0103,,PT,ES0103,All,4.1
2016,,ES0103,,PT,ES0103,All,2.1
2014,,ES0103,,PT,ES0103,All,2.6
2011,,ES0103,,PT,ES0103,All,1.8
2013,,ES0103,,PT,ES0103,All,2.2
2020,,ES0103,,PT,ES0103,All,6.4
2012,,ES0103,,PT,ES0103,All,2.0
2015,,ES4801,,PT,ES4801,All,5.1
2013,,ES4801,,PT,ES4801,All,4.7
2018,,ES4801,,PT,ES4801,All,5.6
2019,,ES4801,,PT,ES4801,All,6.2
2014,,ES4801,,PT,ES4801,All,4.8
2020,,ES4801,,PT,ES4801,All,6.4
2010,,ES4801,,PT,ES4801,All,4.0
2012,,ES4801,,PT,ES4801,All,4.3
2011,,ES4801,,PT,ES4801,All,4.4
2017,,ES4801,,PT,ES4801,All,5.5
2021,,ES4801,,PT,ES4801,All,7.2
2016,,ES4801,,PT,ES4801,All,5.1
2023,,ES4801,,PT,ES4801,All,7.8
2022,,ES4801,,PT,ES4801,All,7.8
2012,,ES2001,,PT,ES2001,All,0.1
2019,,ES2001,,PT,ES2001,All,17.5
2015,,ES2001,,PT,ES2001,All,0.7
2023,,ES2001,,PT,ES2001,All,20.2
2016,,ES2001,,PT,ES2001,All,0.7
2013,,ES2001,,PT,ES2001,All,0.6
2017,,ES2001,,PT,ES2001,All,8.0
2010,,ES2001,,PT,ES2001,All,0.0
2022,,ES2001,,PT,ES2001,All,19.7
2021,,ES2001,,PT,ES2001,All,18.2
2020,,ES2001,,PT,ES2001,All,17.7
2014,,ES2001,,PT,ES2001,All,0.7
2018,,ES2001,,PT,ES2001,All,8.7
2011,,ES2001,,PT,ES2001,All,0.1
2019,,ES4802,,PT,ES4802,All,2.1
2017,,ES4802,,PT,ES4802,All,1.3
2014,,ES4802,,PT,ES4802,All,0.2
2010,,ES4802,,PT,ES4802,All,0.1
2016,,ES4802,,PT,ES4802,All,1.2
2020,,ES4802,,PT,ES4802,All,2.5
2013,,ES4802,,PT,ES4802,All,0.2
2022,,ES4802,,PT,ES4802,All,2.9
2018,,ES4802,,PT,ES4802,All,1.5
2021,,ES4802,,PT,ES4802,All,2.6
2023,,ES4802,,PT,ES4802,All,2.8
2012,,ES4802,,PT,ES4802,All,0.2
2011,,ES4802,,PT,ES4802,All,0.1
2015,,ES4802,,PT,ES4802,All,1.0
2019,,ES2002,,PT,ES2002,All,5.1
2022,,ES2002,,PT,ES2002,All,6.3
2012,,ES2002,,PT,ES2002,All,2.3
2013,,ES2002,,PT,ES2002,All,1.8
2010,,ES2002,,PT,ES2002,All,2.2
2014,,ES2002,,PT,ES2002,All,1.9
2015,,ES2002,,PT,ES2002,All,2.9
2021,,ES2002,,PT,ES2002,All,6.1
2016,,ES2002,,PT,ES2002,All,3.4
2017,,ES2002,,PT,ES2002,All,2.4
2020,,ES2002,,PT,ES2002,All,5.1
2018,,ES2002,,PT,ES2002,All,2.5
2011,,ES2002,,PT,ES2002,All,2.2
2023,,ES2002,,PT,ES2002,All,6.8
2010,,ES2003,,PT,ES2003,All,1.6
2020,,ES2003,,PT,ES2003,All,3.8
2021,,ES2003,,PT,ES2003,All,4.1
2013,,ES2003,,PT,ES2003,All,2.4
2015,,ES2003,,PT,ES2003,All,2.7
2011,,ES2003,,PT,ES2003,All,1.5
2023,,ES2003,,PT,ES2003,All,15.4
2019,,ES2003,,PT,ES2003,All,3.8
2016,,ES2003,,PT,ES2003,All,2.7
2018,,ES2003,,PT,ES2003,All,3.1
2022,,ES2003,,PT,ES2003,All,12.2
2017,,ES2003,,PT,ES2003,All,2.6
2014,,ES2003,,PT,ES2003,All,2.5
2012,,ES2003,,PT,ES2003,All,1.6
2017,,ES2004,,PT,ES2004,All,2.4
2016,,ES2004,,PT,ES2004,All,2.1
2019,,ES2004,,PT,ES2004,All,2.9
2011,,ES2004,,PT,ES2004,All,1.7
2021,,ES2004,,PT,ES2004,All,4.6
2014,,ES2004,,PT,ES2004,All,1.9
2018,,ES2004,,PT,ES2004,All,2.7
2012,,ES2004,,PT,ES2004,All,1.7
2020,,ES2004,,PT,ES2004,All,3.2
2015,,ES2004,,PT,ES2004,All,2.1
2013,,ES2004,,PT,ES2004,All,1.8
2010,,ES2004,,PT,ES2004,All,1.6
2023,,ES2004,,PT,ES2004,All,5.0
2022,,ES2004,,PT,ES2004,All,5.1
2013,,ES4803,,PT,ES4803,All,0.5
2014,,ES4803,,PT,ES4803,All,0.3
2015,,ES4803,,PT,ES4803,All,0.4
2020,,ES4803,,PT,ES4803,All,2.5
2021,,ES4803,,PT,ES4803,All,4.2
2010,,ES4803,,PT,ES4803,All,0.6
2016,,ES4803,,PT,ES4803,All,0.6
2018,,ES4803,,PT,ES4803,All,0.8
2023,,ES4803,,PT,ES4803,All,5.4
2017,,ES4803,,PT,ES4803,All,0.7
2011,,ES4803,,PT,ES4803,All,0.6
2022,,ES4803,,PT,ES4803,All,5.0
2012,,ES4803,,PT,ES4803,All,0.5
2019,,ES4803,,PT,ES4803,All,2.0
2022,,ES4804,,PT,ES4804,All,1.2
2020,,ES4804,,PT,ES4804,All,1.0
2023,,ES4804,,PT,ES4804,All,1.1
2018,,ES4804,,PT,ES4804,All,0.9
2017,,ES4804,,PT,ES4804,All,1.0
2016,,ES4804,,PT,ES4804,All,0.9
2014,,ES4804,,PT,ES4804,All,1.0
2015,,ES4804,,PT,ES4804,All,1.0
2019,,ES4804,,PT,ES4804,All,1.0
2013,,ES4804,,PT,ES4804,All,0.9
2021,,ES4804,,PT,ES4804,All,1.2
2010,,ES4804,,PT,ES4804,All,0.8
2011,,ES4804,,PT,ES4804,All,0.9
2012,,ES4804,,PT,ES4804,All,0.9
2021,,ES4805,,PT,ES4805,All,5.7
2012,,ES4805,,PT,ES4805,All,2.6
2022,,ES4805,,PT,ES4805,All,5.1
2018,,ES4805,,PT,ES4805,All,2.6
2011,,ES4805,,PT,ES4805,All,2.2
2020,,ES4805,,PT,ES4805,All,5.3
2016,,ES4805,,PT,ES4805,All,2.6
2015,,ES4805,,PT,ES4805,All,2.6
2013,,ES4805,,PT,ES4805,All,2.7
2023,,ES4805,,PT,ES4805,All,13.8
2010,,ES4805,,PT,ES4805,All,2.1
2014,,ES4805,,PT,ES4805,All,2.5
2019,,ES4805,,PT,ES4805,All,4.0
2017,,ES4805,,PT,ES4805,All,2.6
2016,,ES2005,,PT,ES2005,All,1.2
2017,,ES2005,,PT,ES2005,All,1.2
2010,,ES2005,,PT,ES2005,All,0.4
2021,,ES2005,,PT,ES2005,All,2.1
2012,,ES2005,,PT,ES2005,All,0.7
2018,,ES2005,,PT,ES2005,All,1.2
2022,,ES2005,,PT,ES2005,All,2.1
2014,,ES2005,,PT,ES2005,All,1.0
2020,,ES2005,,PT,ES2005,All,2.0
2015,,ES2005,,PT,ES2005,All,1.0
2019,,ES2005,,PT,ES2005,All,1.8
2023,,ES2005,,PT,ES2005,All,2.7
2013,,ES2005,,PT,ES2005,All,0.7
2011,,ES2005,,PT,ES2005,All,0.5
2022,,ES0105,,PT,ES0105,All,4.7
2013,,ES0105,,PT,ES0105,All,1.1
2017,,ES0105,,PT,ES0105,All,2.4
2011,,ES0105,,PT,ES0105,All,0.5
2021,,ES0105,,PT,ES0105,All,4.8
2019,,ES0105,,PT,ES0105,All,3.3
2014,,ES0105,,PT,ES0105,All,1.7
2016,,ES0105,,PT,ES0105,All,1.4
2020,,ES0105,,PT,ES0105,All,3.8
2023,,ES0105,,PT,ES0105,All,5.1
2012,,ES0105,,PT,ES0105,All,1.0
2018,,ES0105,,PT,ES0105,All,2.3
2010,,ES0105,,PT,ES0105,All,0.4
2015,,ES0105,,PT,ES0105,All,1.5
2017,,ES4806,,PT,ES4806,All,0.4
2013,,ES4806,,PT,ES4806,All,0.5
2022,,ES4806,,PT,ES4806,All,3.5
2011,,ES4806,,PT,ES4806,All,0.4
2021,,ES4806,,PT,ES4806,All,3.7
2023,,ES4806,,PT,ES4806,All,5.9
2020,,ES4806,,PT,ES4806,All,3.7
2012,,ES4806,,PT,ES4806,All,0.4
2018,,ES4806,,PT,ES4806,All,0.4
2016,,ES4806,,PT,ES4806,All,0.5
2015,,ES4806,,PT,ES4806,All,0.5
2019,,ES4806,,PT,ES4806,All,2.8
2014,,ES4806,,PT,ES4806,All,0.4
2010,,ES4806,,PT,ES4806,All,0.2
2022,,ES4807,,PT,ES4807,All,4.5
2016,,ES4807,,PT,ES4807,All,1.5
2020,,ES4807,,PT,ES4807,All,4.2
2019,,ES4807,,PT,ES4807,All,2.5
2011,,ES4807,,PT,ES4807,All,0.8
2013,,ES4807,,PT,ES4807,All,0.8
2015,,ES4807,,PT,ES4807,All,1.0
2012,,ES4807,,PT,ES4807,All,0.8
2018,,ES4807,,PT,ES4807,All,2.1
2021,,ES4807,,PT,ES4807,All,4.3
2017,,ES4807,,PT,ES4807,All,1.5
2014,,ES4807,,PT,ES4807,All,0.9
2010,,ES4807,,PT,ES4807,All,0.6
2023,,ES4807,,PT,ES4807,All,5.0
2013,,ES2006,,PT,ES2006,All,1.0
2014,,ES2006,,PT,ES2006,All,1.0
2016,,ES2006,,PT,ES2006,All,0.9
2023,,ES2006,,PT,ES2006,All,4.5
2020,,ES2006,,PT,ES2006,All,2.7
2010,,ES2006,,PT,ES2006,All,0.9
2012,,ES2006,,PT,ES2006,All,1.0
2017,,ES2006,,PT,ES2006,All,1.1
2019,,ES2006,,PT,ES2006,All,2.0
2018,,ES2006,,PT,ES2006,All,1.3
2011,,ES2006,,PT,ES2006,All,0.9
2021,,ES2006,,PT,ES2006,All,3.1
2022,,ES2006,,PT,ES2006,All,3.9
2015,,ES2006,,PT,ES2006,All,0.8
2011,,ES2007,,PT,ES2007,All,1.2
2022,,ES2007,,PT,ES2007,All,4.2
2012,,ES2007,,PT,ES2007,All,1.1
2010,,ES2007,,PT,ES2007,All,1.1
2016,,ES2007,,PT,ES2007,All,1.6
2017,,ES2007,,PT,ES2007,All,1.5
2018,,ES2007,,PT,ES2007,All,1.8
2014,,ES2007,,PT,ES2007,All,1.3
2019,,ES2007,,PT,ES2007,All,2.2
2021,,ES2007,,PT,ES2007,All,3.9
2015,,ES2007,,PT,ES2007,All,1.5
2020,,ES2007,,PT,ES2007,All,2.4
2023,,ES2007,,PT,ES2007,All,6.2
2013,,ES2007,,PT,ES2007,All,1.1
2010,ES211,,,PT,ES211,All,0.7
2023,ES211,,,PT,ES211,All,5.1
2013,ES211,,,PT,ES211,All,1.3
2014,ES211,,,PT,ES211,All,1.5
2022,ES211,,,PT,ES211,All,4.5
2021,ES211,,,PT,ES211,All,4.0
2011,ES211,,,PT,ES211,All,0.8
2019,ES211,,,PT,ES211,All,2.8
2020,ES211,,,PT,ES211,All,3.4
2012,ES211,,,PT,ES211,All,1.2
2018,ES211,,,PT,ES211,All,2.4
2016,ES211,,,PT,ES211,All,1.6
2017,ES211,,,PT,ES211,All,2.4
2015,ES211,,,PT,ES211,All,1.4
2009,ES211,,,PT,ES211,All,0.5
2008,ES211,,,PT,ES211,All,0.4
2020,ES213,,,PT,ES213,All,2.6
2023,ES213,,,PT,ES213,All,3.9
2013,ES213,,,PT,ES213,All,1.2
2015,ES213,,,PT,ES213,All,1.5
2011,ES213,,,PT,ES213,All,1.1
2016,ES213,,,PT,ES213,All,1.6
2010,ES213,,,PT,ES213,All,1.0
2019,ES213,,,PT,ES213,All,2.2
2008,ES213,,,PT,ES213,All,0.6
2009,ES213,,,PT,ES213,All,0.7
2022,ES213,,,PT,ES213,All,3.1
2018,ES213,,,PT,ES213,All,1.6
2012,ES213,,,PT,ES213,All,1.1
2014,ES213,,,PT,ES213,All,1.3
2017,ES213,,,PT,ES213,All,1.6
2021,ES213,,,PT,ES213,All,2.9
2022,ES212,,,PT,ES212,All,4.4
2009,ES212,,,PT,ES212,All,1.0
2013,ES212,,,PT,ES212,All,1.0
2017,ES212,,,PT,ES212,All,1.3
2015,ES212,,,PT,ES212,All,1.1
2016,ES212,,,PT,ES212,All,1.1
2020,ES212,,,PT,ES212,All,2.6
2012,ES212,,,PT,ES212,All,0.9
2008,ES212,,,PT,ES212,All,0.9
2010,ES212,,,PT,ES212,All,0.8
2019,ES212,,,PT,ES212,All,2.4
2014,ES212,,,PT,ES212,All,1.0
2018,ES212,,,PT,ES212,All,1.6
2023,ES212,,,PT,ES212,All,5.2
2011,ES212,,,PT,ES212,All,0.9
2021,ES212,,,PT,ES212,All,3.2
