Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Desaggregation,Value
2019,,,Morga,Porcentaje,Morga,All,0.8
2021,,,Morga,Porcentaje,Morga,All,0.8
2017,,,Morga,Porcentaje,Morga,All,0.0
2012,,,Morga,Porcentaje,Morga,All,0.0
2014,,,Morga,Porcentaje,Morga,All,0.1
2016,,,Morga,Porcentaje,Morga,All,0.0
2018,,,Morga,Porcentaje,Morga,All,0.0
2020,,,Morga,Porcentaje,Morga,All,0.8
2022,,,Morga,Porcentaje,Morga,All,0.8
2018,,,Mundaka,Porcentaje,Mundaka,All,0.7
2010,,,Mundaka,Porcentaje,Mundaka,All,0.9
2015,,,Mundaka,Porcentaje,Mundaka,All,0.6
2011,,,Mundaka,Porcentaje,Mundaka,All,0.9
2019,,,Mundaka,Porcentaje,Mundaka,All,1.0
2017,,,Mundaka,Porcentaje,Mundaka,All,1.0
2013,,,Mundaka,Porcentaje,Mundaka,All,0.9
2023,,,Mundaka,Porcentaje,Mundaka,All,0.5
2021,,,Mundaka,Porcentaje,Mundaka,All,0.5
2012,,,Mundaka,Porcentaje,Mundaka,All,0.9
2014,,,Mundaka,Porcentaje,Mundaka,All,0.9
2016,,,Mundaka,Porcentaje,Mundaka,All,1.0
2020,,,Mundaka,Porcentaje,Mundaka,All,0.5
2022,,,Mundaka,Porcentaje,Mundaka,All,0.5
2014,,,Mungia,Porcentaje,Mungia,All,0.3
2019,,,Mungia,Porcentaje,Mungia,All,3.4
2021,,,Mungia,Porcentaje,Mungia,All,5.9
2011,,,Mungia,Porcentaje,Mungia,All,0.2
2017,,,Mungia,Porcentaje,Mungia,All,1.8
2015,,,Mungia,Porcentaje,Mungia,All,0.5
2023,,,Mungia,Porcentaje,Mungia,All,6.2
2010,,,Mungia,Porcentaje,Mungia,All,0.1
2012,,,Mungia,Porcentaje,Mungia,All,0.3
2016,,,Mungia,Porcentaje,Mungia,All,1.7
2018,,,Mungia,Porcentaje,Mungia,All,3.5
2020,,,Mungia,Porcentaje,Mungia,All,5.6
2022,,,Mungia,Porcentaje,Mungia,All,5.9
2013,,,Mungia,Porcentaje,Mungia,All,0.3
2013,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2017,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2015,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2023,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,19.0
2010,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2012,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2014,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2016,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2018,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2020,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2022,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2021,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2011,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,All,0.0
2021,,,Murueta,Porcentaje,Murueta,All,0.0
2011,,,Murueta,Porcentaje,Murueta,All,0.0
2015,,,Murueta,Porcentaje,Murueta,All,0.0
2017,,,Murueta,Porcentaje,Murueta,All,0.0
2010,,,Murueta,Porcentaje,Murueta,All,0.0
2016,,,Murueta,Porcentaje,Murueta,All,0.0
2019,,,Murueta,Porcentaje,Murueta,All,0.0
2014,,,Murueta,Porcentaje,Murueta,All,0.0
2023,,,Murueta,Porcentaje,Murueta,All,0.9
2012,,,Murueta,Porcentaje,Murueta,All,0.0
2022,,,Murueta,Porcentaje,Murueta,All,0.0
2018,,,Murueta,Porcentaje,Murueta,All,0.0
2013,,,Murueta,Porcentaje,Murueta,All,0.0
2020,,,Murueta,Porcentaje,Murueta,All,0.0
2014,,,Muskiz,Porcentaje,Muskiz,All,0.0
2023,,,Muskiz,Porcentaje,Muskiz,All,0.0
2011,,,Muskiz,Porcentaje,Muskiz,All,0.0
2019,,,Muskiz,Porcentaje,Muskiz,All,0.0
2015,,,Muskiz,Porcentaje,Muskiz,All,0.0
2017,,,Muskiz,Porcentaje,Muskiz,All,0.0
2013,,,Muskiz,Porcentaje,Muskiz,All,0.0
2021,,,Muskiz,Porcentaje,Muskiz,All,0.0
2010,,,Muskiz,Porcentaje,Muskiz,All,0.0
2012,,,Muskiz,Porcentaje,Muskiz,All,0.0
2016,,,Muskiz,Porcentaje,Muskiz,All,0.0
2018,,,Muskiz,Porcentaje,Muskiz,All,0.0
2020,,,Muskiz,Porcentaje,Muskiz,All,0.0
2022,,,Muskiz,Porcentaje,Muskiz,All,0.0
2020,,,Mutiloa,Porcentaje,Mutiloa,All,6.2
2022,,,Mutiloa,Porcentaje,Mutiloa,All,8.0
2021,,,Mutiloa,Porcentaje,Mutiloa,All,6.2
2013,,,Mutiloa,Porcentaje,Mutiloa,All,0.0
2017,,,Mutiloa,Porcentaje,Mutiloa,All,3.7
2010,,,Mutiloa,Porcentaje,Mutiloa,All,0.0
2011,,,Mutiloa,Porcentaje,Mutiloa,All,0.0
2016,,,Mutiloa,Porcentaje,Mutiloa,All,0.4
2019,,,Mutiloa,Porcentaje,Mutiloa,All,6.2
2023,,,Mutiloa,Porcentaje,Mutiloa,All,8.4
2018,,,Mutiloa,Porcentaje,Mutiloa,All,5.9
2014,,,Mutiloa,Porcentaje,Mutiloa,All,0.8
2015,,,Mutiloa,Porcentaje,Mutiloa,All,0.0
2012,,,Mutiloa,Porcentaje,Mutiloa,All,0.0
2011,,,Mutriku,Porcentaje,Mutriku,All,0.8
2010,,,Mutriku,Porcentaje,Mutriku,All,0.8
2012,,,Mutriku,Porcentaje,Mutriku,All,0.8
2013,,,Mutriku,Porcentaje,Mutriku,All,0.8
2014,,,Mutriku,Porcentaje,Mutriku,All,0.1
2016,,,Mutriku,Porcentaje,Mutriku,All,0.1
2017,,,Mutriku,Porcentaje,Mutriku,All,0.1
2018,,,Mutriku,Porcentaje,Mutriku,All,0.1
2020,,,Mutriku,Porcentaje,Mutriku,All,0.2
2021,,,Mutriku,Porcentaje,Mutriku,All,0.1
2022,,,Mutriku,Porcentaje,Mutriku,All,0.1
2015,,,Mutriku,Porcentaje,Mutriku,All,0.1
2019,,,Mutriku,Porcentaje,Mutriku,All,0.2
2023,,,Mutriku,Porcentaje,Mutriku,All,0.1
2014,,,Muxika,Porcentaje,Muxika,All,0.8
2021,,,Muxika,Porcentaje,Muxika,All,5.1
2017,,,Muxika,Porcentaje,Muxika,All,0.8
2015,,,Muxika,Porcentaje,Muxika,All,0.8
2013,,,Muxika,Porcentaje,Muxika,All,0.8
2023,,,Muxika,Porcentaje,Muxika,All,9.2
2011,,,Muxika,Porcentaje,Muxika,All,0.3
2019,,,Muxika,Porcentaje,Muxika,All,4.6
2010,,,Muxika,Porcentaje,Muxika,All,0.3
2012,,,Muxika,Porcentaje,Muxika,All,0.7
2016,,,Muxika,Porcentaje,Muxika,All,0.9
2018,,,Muxika,Porcentaje,Muxika,All,1.4
2020,,,Muxika,Porcentaje,Muxika,All,4.4
2022,,,Muxika,Porcentaje,Muxika,All,1.0
2019,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2015,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2020,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2021,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2017,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2011,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2023,,,Nabarniz,Porcentaje,Nabarniz,All,48.5
2012,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2010,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2016,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2013,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2018,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2022,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2014,,,Nabarniz,Porcentaje,Nabarniz,All,0.0
2019,,,Navaridas,Porcentaje,Navaridas,All,1.0
2012,,,Navaridas,Porcentaje,Navaridas,All,0.3
2013,,,Navaridas,Porcentaje,Navaridas,All,0.3
2014,,,Navaridas,Porcentaje,Navaridas,All,0.0
2020,,,Navaridas,Porcentaje,Navaridas,All,1.4
2011,,,Navaridas,Porcentaje,Navaridas,All,0.0
2015,,,Navaridas,Porcentaje,Navaridas,All,0.1
2010,,,Navaridas,Porcentaje,Navaridas,All,0.0
2017,,,Navaridas,Porcentaje,Navaridas,All,0.9
2016,,,Navaridas,Porcentaje,Navaridas,All,0.1
2021,,,Navaridas,Porcentaje,Navaridas,All,1.9
2023,,,Navaridas,Porcentaje,Navaridas,All,2.3
2018,,,Navaridas,Porcentaje,Navaridas,All,0.9
2022,,,Navaridas,Porcentaje,Navaridas,All,1.9
2019,,,Oiartzun,Porcentaje,Oiartzun,All,2.0
2021,,,Oiartzun,Porcentaje,Oiartzun,All,3.6
2023,,,Oiartzun,Porcentaje,Oiartzun,All,3.9
2011,,,Oiartzun,Porcentaje,Oiartzun,All,1.0
2015,,,Oiartzun,Porcentaje,Oiartzun,All,0.9
2010,,,Oiartzun,Porcentaje,Oiartzun,All,0.7
2012,,,Oiartzun,Porcentaje,Oiartzun,All,0.9
2013,,,Oiartzun,Porcentaje,Oiartzun,All,0.8
2014,,,Oiartzun,Porcentaje,Oiartzun,All,1.1
2016,,,Oiartzun,Porcentaje,Oiartzun,All,1.1
2017,,,Oiartzun,Porcentaje,Oiartzun,All,1.3
2018,,,Oiartzun,Porcentaje,Oiartzun,All,1.5
2020,,,Oiartzun,Porcentaje,Oiartzun,All,2.9
2022,,,Oiartzun,Porcentaje,Oiartzun,All,3.7
2013,,,Okondo,Porcentaje,Okondo,All,2.0
2018,,,Okondo,Porcentaje,Okondo,All,1.3
2023,,,Okondo,Porcentaje,Okondo,All,1.4
2022,,,Okondo,Porcentaje,Okondo,All,1.4
2017,,,Okondo,Porcentaje,Okondo,All,1.2
2011,,,Okondo,Porcentaje,Okondo,All,2.8
2010,,,Okondo,Porcentaje,Okondo,All,2.8
2015,,,Okondo,Porcentaje,Okondo,All,1.8
2021,,,Okondo,Porcentaje,Okondo,All,1.4
2012,,,Okondo,Porcentaje,Okondo,All,2.0
2014,,,Okondo,Porcentaje,Okondo,All,1.8
2016,,,Okondo,Porcentaje,Okondo,All,2.0
2019,,,Okondo,Porcentaje,Okondo,All,1.2
2020,,,Okondo,Porcentaje,Okondo,All,1.4
2023,,,Olaberria,Porcentaje,Olaberria,All,7.0
2011,,,Olaberria,Porcentaje,Olaberria,All,5.4
2015,,,Olaberria,Porcentaje,Olaberria,All,6.4
2019,,,Olaberria,Porcentaje,Olaberria,All,6.5
2010,,,Olaberria,Porcentaje,Olaberria,All,4.6
2012,,,Olaberria,Porcentaje,Olaberria,All,6.3
2013,,,Olaberria,Porcentaje,Olaberria,All,6.3
2014,,,Olaberria,Porcentaje,Olaberria,All,6.2
2016,,,Olaberria,Porcentaje,Olaberria,All,5.7
2017,,,Olaberria,Porcentaje,Olaberria,All,6.0
2018,,,Olaberria,Porcentaje,Olaberria,All,6.0
2020,,,Olaberria,Porcentaje,Olaberria,All,6.7
2021,,,Olaberria,Porcentaje,Olaberria,All,7.0
2022,,,Olaberria,Porcentaje,Olaberria,All,6.8
2022,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2014,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2011,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2019,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2013,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2023,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2015,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2021,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2017,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2010,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2012,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2016,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2018,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2020,,,Ondarroa,Porcentaje,Ondarroa,All,0.0
2013,,,Oñati,Porcentaje,Oñati,All,0.1
2017,,,Oñati,Porcentaje,Oñati,All,0.1
2021,,,Oñati,Porcentaje,Oñati,All,0.7
2010,,,Oñati,Porcentaje,Oñati,All,0.0
2011,,,Oñati,Porcentaje,Oñati,All,0.0
2012,,,Oñati,Porcentaje,Oñati,All,0.0
2014,,,Oñati,Porcentaje,Oñati,All,0.1
2015,,,Oñati,Porcentaje,Oñati,All,0.1
2016,,,Oñati,Porcentaje,Oñati,All,0.1
2018,,,Oñati,Porcentaje,Oñati,All,0.4
2019,,,Oñati,Porcentaje,Oñati,All,0.9
2020,,,Oñati,Porcentaje,Oñati,All,0.9
2022,,,Oñati,Porcentaje,Oñati,All,1.3
2023,,,Oñati,Porcentaje,Oñati,All,1.7
2015,,,Ordizia,Porcentaje,Ordizia,All,0.0
2010,,,Ordizia,Porcentaje,Ordizia,All,0.0
2019,,,Ordizia,Porcentaje,Ordizia,All,0.0
2023,,,Ordizia,Porcentaje,Ordizia,All,0.0
2018,,,Ordizia,Porcentaje,Ordizia,All,0.0
2011,,,Ordizia,Porcentaje,Ordizia,All,0.0
2014,,,Ordizia,Porcentaje,Ordizia,All,0.0
2022,,,Ordizia,Porcentaje,Ordizia,All,0.0
2013,,,Ordizia,Porcentaje,Ordizia,All,0.0
2012,,,Ordizia,Porcentaje,Ordizia,All,0.0
2017,,,Ordizia,Porcentaje,Ordizia,All,0.0
2016,,,Ordizia,Porcentaje,Ordizia,All,0.0
2021,,,Ordizia,Porcentaje,Ordizia,All,0.0
2020,,,Ordizia,Porcentaje,Ordizia,All,0.0
2017,,,Orendain,Porcentaje,Orendain,All,10.8
2015,,,Orendain,Porcentaje,Orendain,All,0.0
2013,,,Orendain,Porcentaje,Orendain,All,0.0
2023,,,Orendain,Porcentaje,Orendain,All,15.6
2021,,,Orendain,Porcentaje,Orendain,All,13.2
2010,,,Orendain,Porcentaje,Orendain,All,0.0
2012,,,Orendain,Porcentaje,Orendain,All,0.0
2014,,,Orendain,Porcentaje,Orendain,All,0.0
2016,,,Orendain,Porcentaje,Orendain,All,0.0
2018,,,Orendain,Porcentaje,Orendain,All,11.8
2020,,,Orendain,Porcentaje,Orendain,All,12.4
2022,,,Orendain,Porcentaje,Orendain,All,13.2
2011,,,Orendain,Porcentaje,Orendain,All,0.0
2019,,,Orendain,Porcentaje,Orendain,All,12.2
2013,,,Orexa,Porcentaje,Orexa,All,0.0
2021,,,Orexa,Porcentaje,Orexa,All,0.0
2011,,,Orexa,Porcentaje,Orexa,All,0.0
2017,,,Orexa,Porcentaje,Orexa,All,0.0
2010,,,Orexa,Porcentaje,Orexa,All,0.0
2012,,,Orexa,Porcentaje,Orexa,All,0.0
2014,,,Orexa,Porcentaje,Orexa,All,0.0
2015,,,Orexa,Porcentaje,Orexa,All,0.0
2016,,,Orexa,Porcentaje,Orexa,All,0.0
2018,,,Orexa,Porcentaje,Orexa,All,0.0
2019,,,Orexa,Porcentaje,Orexa,All,0.0
2020,,,Orexa,Porcentaje,Orexa,All,0.0
2022,,,Orexa,Porcentaje,Orexa,All,0.0
2023,,,Orexa,Porcentaje,Orexa,All,0.0
2015,,,Orio,Porcentaje,Orio,All,0.0
2019,,,Orio,Porcentaje,Orio,All,0.0
2011,,,Orio,Porcentaje,Orio,All,0.0
2023,,,Orio,Porcentaje,Orio,All,0.0
2010,,,Orio,Porcentaje,Orio,All,0.0
2016,,,Orio,Porcentaje,Orio,All,0.0
2020,,,Orio,Porcentaje,Orio,All,0.0
2021,,,Orio,Porcentaje,Orio,All,0.0
2022,,,Orio,Porcentaje,Orio,All,0.0
2012,,,Orio,Porcentaje,Orio,All,0.0
2018,,,Orio,Porcentaje,Orio,All,0.0
2014,,,Orio,Porcentaje,Orio,All,0.0
2017,,,Orio,Porcentaje,Orio,All,0.0
2013,,,Orio,Porcentaje,Orio,All,0.0
2017,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2021,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,1.8
2013,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2010,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2014,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2019,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2020,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2022,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,1.8
2023,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,5.2
2015,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2016,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2011,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2012,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2018,,,Ormaiztegi,Porcentaje,Ormaiztegi,All,0.0
2010,,,Orozko,Porcentaje,Orozko,All,0.0
2022,,,Orozko,Porcentaje,Orozko,All,2.7
2014,,,Orozko,Porcentaje,Orozko,All,0.0
2011,,,Orozko,Porcentaje,Orozko,All,0.0
2019,,,Orozko,Porcentaje,Orozko,All,1.1
2015,,,Orozko,Porcentaje,Orozko,All,0.0
2013,,,Orozko,Porcentaje,Orozko,All,0.0
2021,,,Orozko,Porcentaje,Orozko,All,2.4
2012,,,Orozko,Porcentaje,Orozko,All,0.0
2016,,,Orozko,Porcentaje,Orozko,All,0.0
2018,,,Orozko,Porcentaje,Orozko,All,1.4
2020,,,Orozko,Porcentaje,Orozko,All,1.5
2023,,,Orozko,Porcentaje,Orozko,All,2.7
2017,,,Orozko,Porcentaje,Orozko,All,0.0
2019,,,Ortuella,Porcentaje,Ortuella,All,0.0
2011,,,Ortuella,Porcentaje,Ortuella,All,0.0
2017,,,Ortuella,Porcentaje,Ortuella,All,0.0
2015,,,Ortuella,Porcentaje,Ortuella,All,0.0
2013,,,Ortuella,Porcentaje,Ortuella,All,0.0
2021,,,Ortuella,Porcentaje,Ortuella,All,0.0
2010,,,Ortuella,Porcentaje,Ortuella,All,0.0
2012,,,Ortuella,Porcentaje,Ortuella,All,0.0
2016,,,Ortuella,Porcentaje,Ortuella,All,0.0
2018,,,Ortuella,Porcentaje,Ortuella,All,0.0
2020,,,Ortuella,Porcentaje,Ortuella,All,0.0
2014,,,Ortuella,Porcentaje,Ortuella,All,0.0
2022,,,Ortuella,Porcentaje,Ortuella,All,0.0
2023,,,Ortuella,Porcentaje,Ortuella,All,0.0
2019,,,Otxandio,Porcentaje,Otxandio,All,0.0
2010,,,Otxandio,Porcentaje,Otxandio,All,0.0
2013,,,Otxandio,Porcentaje,Otxandio,All,0.0
2021,,,Otxandio,Porcentaje,Otxandio,All,0.0
2011,,,Otxandio,Porcentaje,Otxandio,All,0.0
2017,,,Otxandio,Porcentaje,Otxandio,All,0.0
2015,,,Otxandio,Porcentaje,Otxandio,All,0.0
2023,,,Otxandio,Porcentaje,Otxandio,All,0.0
2012,,,Otxandio,Porcentaje,Otxandio,All,0.0
2014,,,Otxandio,Porcentaje,Otxandio,All,0.0
2016,,,Otxandio,Porcentaje,Otxandio,All,0.0
2018,,,Otxandio,Porcentaje,Otxandio,All,0.0
2020,,,Otxandio,Porcentaje,Otxandio,All,0.0
2022,,,Otxandio,Porcentaje,Otxandio,All,0.0
2010,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.9
2022,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,1.2
2014,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.5
2017,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.8
2018,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.8
2011,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.9
2015,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,1.0
2016,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,1.1
2020,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.9
2023,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,2.7
2019,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.8
2013,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.5
2012,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,0.9
2021,,,Oyón-Oion,Porcentaje,Oyón-Oion,All,1.1
2023,,,Pasaia,Porcentaje,Pasaia,All,0.0
2021,,,Pasaia,Porcentaje,Pasaia,All,0.0
2013,,,Pasaia,Porcentaje,Pasaia,All,0.0
2017,,,Pasaia,Porcentaje,Pasaia,All,0.0
2010,,,Pasaia,Porcentaje,Pasaia,All,0.5
2012,,,Pasaia,Porcentaje,Pasaia,All,0.0
2014,,,Pasaia,Porcentaje,Pasaia,All,0.0
2016,,,Pasaia,Porcentaje,Pasaia,All,0.0
2018,,,Pasaia,Porcentaje,Pasaia,All,0.0
2020,,,Pasaia,Porcentaje,Pasaia,All,0.0
2022,,,Pasaia,Porcentaje,Pasaia,All,0.0
2011,,,Pasaia,Porcentaje,Pasaia,All,0.5
2015,,,Pasaia,Porcentaje,Pasaia,All,0.0
2019,,,Pasaia,Porcentaje,Pasaia,All,0.0
2023,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.4
2011,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2015,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2019,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2021,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2020,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2022,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2012,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2016,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2017,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2010,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2014,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2018,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2013,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,All,0.0
2021,,,Plentzia,Porcentaje,Plentzia,All,0.0
2023,,,Plentzia,Porcentaje,Plentzia,All,0.0
2013,,,Plentzia,Porcentaje,Plentzia,All,0.0
2011,,,Plentzia,Porcentaje,Plentzia,All,0.0
2017,,,Plentzia,Porcentaje,Plentzia,All,0.0
2010,,,Plentzia,Porcentaje,Plentzia,All,0.0
2012,,,Plentzia,Porcentaje,Plentzia,All,0.0
2016,,,Plentzia,Porcentaje,Plentzia,All,0.0
2018,,,Plentzia,Porcentaje,Plentzia,All,0.0
2020,,,Plentzia,Porcentaje,Plentzia,All,0.0
2022,,,Plentzia,Porcentaje,Plentzia,All,0.0
2019,,,Plentzia,Porcentaje,Plentzia,All,0.0
2015,,,Plentzia,Porcentaje,Plentzia,All,0.0
2014,,,Plentzia,Porcentaje,Plentzia,All,0.0
2017,,,Portugalete,Porcentaje,Portugalete,All,0.0
2023,,,Portugalete,Porcentaje,Portugalete,All,0.0
2015,,,Portugalete,Porcentaje,Portugalete,All,0.0
2013,,,Portugalete,Porcentaje,Portugalete,All,0.0
2011,,,Portugalete,Porcentaje,Portugalete,All,0.0
2021,,,Portugalete,Porcentaje,Portugalete,All,0.0
2019,,,Portugalete,Porcentaje,Portugalete,All,0.0
2012,,,Portugalete,Porcentaje,Portugalete,All,0.0
2014,,,Portugalete,Porcentaje,Portugalete,All,0.0
2016,,,Portugalete,Porcentaje,Portugalete,All,0.0
2018,,,Portugalete,Porcentaje,Portugalete,All,0.0
2020,,,Portugalete,Porcentaje,Portugalete,All,0.0
2022,,,Portugalete,Porcentaje,Portugalete,All,0.0
2010,,,Portugalete,Porcentaje,Portugalete,All,0.0
2010,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2012,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2021,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.1
2020,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.1
2014,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2018,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2017,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2011,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2015,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2019,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2023,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.1
2013,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2022,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.1
2016,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,All,0.0
2010,,,Samaniego,Porcentaje,Samaniego,All,0.2
2015,,,Samaniego,Porcentaje,Samaniego,All,2.2
2013,,,Samaniego,Porcentaje,Samaniego,All,0.7
2012,,,Samaniego,Porcentaje,Samaniego,All,0.3
2020,,,Samaniego,Porcentaje,Samaniego,All,7.4
2014,,,Samaniego,Porcentaje,Samaniego,All,0.7
2018,,,Samaniego,Porcentaje,Samaniego,All,4.1
2011,,,Samaniego,Porcentaje,Samaniego,All,0.2
2016,,,Samaniego,Porcentaje,Samaniego,All,2.4
2021,,,Samaniego,Porcentaje,Samaniego,All,8.1
2017,,,Samaniego,Porcentaje,Samaniego,All,3.0
2022,,,Samaniego,Porcentaje,Samaniego,All,10.3
2019,,,Samaniego,Porcentaje,Samaniego,All,6.1
2023,,,Samaniego,Porcentaje,Samaniego,All,12.7
2018,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,All,2.6
2012,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,All,0.5
