Year,Series,Province,County,Municipality,Units,GeoCode,Value
2017,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2021,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2023,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2022,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2019,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2016,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2018,Proportion of the farming area under organic farming,,,Larraul,%,Larraul,0.0
2020,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2012,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2010,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2014,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2016,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2018,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2022,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2013,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2019,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2021,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2011,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2017,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2015,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.0
2023,Proportion of the farming area under organic farming,,,Lasarte-Oria,%,Lasarte-Oria,0.5
2016,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.3
2022,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,1.9
2021,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,1.9
2019,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,3.7
2012,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,1.9
2020,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,3.6
2011,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,1.4
2010,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,1.4
2015,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.1
2014,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.1
2013,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.0
2018,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.1
2017,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,2.1
2023,Proportion of the farming area under organic farming,,,Laudio/Llodio,%,Laudio/Llodio,0.9
2018,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2017,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2011,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2019,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.1
2015,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2013,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2021,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.1
2010,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2012,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2016,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2020,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.1
2022,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.1
2014,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.0
2023,Proportion of the farming area under organic farming,,,Laukiz,%,Laukiz,0.1
2015,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2010,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2012,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2013,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2021,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,1.6
2018,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2017,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2014,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2020,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,1.6
2016,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2011,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,0.0
2022,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,1.8
2023,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,2.6
2019,Proportion of the farming area under organic farming,,,Lazkao,%,Lazkao,1.1
2013,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2020,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2018,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2016,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2014,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2012,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2017,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2019,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2010,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2015,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2023,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,1.0
2011,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2022,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,1.0
2021,Proportion of the farming area under organic farming,,,Leaburu,%,Leaburu,0.0
2023,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.5
2013,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.0
2017,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.5
2021,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.4
2010,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.0
2011,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.0
2012,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.0
2014,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.6
2015,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.6
2016,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.5
2018,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.4
2019,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.4
2020,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.4
2022,Proportion of the farming area under organic farming,,,Legazpi,%,Legazpi,0.5
2015,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.4
2011,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.3
2019,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.0
2010,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.0
2012,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.4
2013,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.4
2014,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.4
2023,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,1.9
2016,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.0
2017,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.0
2018,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,0.0
2020,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,1.2
2021,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,1.4
2022,Proportion of the farming area under organic farming,,,Legorreta,%,Legorreta,2.0
2013,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,2.0
2017,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2022,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2018,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2023,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2014,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,2.0
2011,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2010,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2012,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2020,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2021,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.1
2019,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2015,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2016,Proportion of the farming area under organic farming,,,Legutio,%,Legutio,0.0
2011,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2019,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2015,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2023,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,13.8
2013,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2017,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2010,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2012,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2014,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2016,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2018,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2021,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2020,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2022,Proportion of the farming area under organic farming,,,Leintz-Gatzaga,%,Leintz-Gatzaga,3.6
2014,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2018,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.5
2019,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,1.0
2011,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2010,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2013,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2021,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2017,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2015,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.4
2023,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.4
2012,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2016,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.0
2020,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,1.0
2022,Proportion of the farming area under organic farming,,,Leioa,%,Leioa,0.4
2015,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2022,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,1.5
2014,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2011,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2019,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2017,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2013,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2021,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,1.3
2010,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2012,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2016,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2018,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2020,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,0.0
2023,Proportion of the farming area under organic farming,,,Lekeitio,%,Lekeitio,1.4
2014,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2023,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,8.8
2015,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2021,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,9.9
2013,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2011,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2017,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,4.6
2012,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2016,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,3.6
2018,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,4.6
2020,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,10.2
2022,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,9.1
2010,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,0.0
2019,Proportion of the farming area under organic farming,,,Lemoa,%,Lemoa,8.1
2013,Proportion of the farming area under organic farming,,,Lemoiz,%,Lemoiz,4.0
2010,Proportion of the farming area under organic farming,,,Lemoiz,%,Lemoiz,4.1
2018,Proportion of the farming area under organic farming,,,Lemoiz,%,Lemoiz,3.9
