Year,Series,Province,County,Municipality,Units,GeoCode,Value
2011,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,98.15
2012,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,116.86
2015,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,89.4
2016,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,92.5
2019,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,98.24
2020,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,89.0
2018,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,109.52
2013,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,94.54
2022,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,115.87
2010,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,102.66
2021,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,101.35
2017,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,90.61
2014,EU_XPD_LOCALGBPC,,,Mendaro,%,Mendaro,101.53
2012,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,96.23
2015,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,107.1
2019,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,78.67
2011,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,100.86
2017,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,103.99
2013,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,129.72
2021,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,79.13
2010,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,115.75
2014,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,102.85
2016,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,94.65
2018,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,85.02
2020,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,82.9
2022,EU_XPD_LOCALGBPC,,,Mendata,%,Mendata,83.67
2017,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,101.79
2013,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,109.27
2022,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,96.77
2018,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,98.82
2010,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,89.71
2012,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,104.2
2020,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,87.45
2014,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,96.65
2016,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,110.37
2011,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,124.24
2015,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,141.41
2019,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,100.95
2021,EU_XPD_LOCALGBPC,,,Mendexa,%,Mendexa,92.12
2012,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,97.92
2019,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,85.92
2017,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,96.19
2016,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,93.28
2013,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,94.57
2021,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,96.22
2015,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,115.21
2011,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,52.18
2010,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,69.2
2014,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,92.08
2018,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,109.42
2020,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,110.77
2022,EU_XPD_LOCALGBPC,,,Meñaka,%,Meñaka,84.35
2020,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,87.58
2021,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,27.73
2011,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,403.34
2013,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,122.77
2017,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,91.32
2010,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,280.92
2012,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,214.79
2014,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,185.07
2015,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,93.35
2019,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,95.41
2022,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,53.57
2018,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,29.83
2016,EU_XPD_LOCALGBPC,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,201.95
2012,EU_XPD_LOCALGBPC,,,Morga,%,Morga,91.62
2011,EU_XPD_LOCALGBPC,,,Morga,%,Morga,103.91
2015,EU_XPD_LOCALGBPC,,,Morga,%,Morga,121.72
2013,EU_XPD_LOCALGBPC,,,Morga,%,Morga,86.66
2016,EU_XPD_LOCALGBPC,,,Morga,%,Morga,87.96
2020,EU_XPD_LOCALGBPC,,,Morga,%,Morga,75.75
2019,EU_XPD_LOCALGBPC,,,Morga,%,Morga,109.31
2021,EU_XPD_LOCALGBPC,,,Morga,%,Morga,136.47
2017,EU_XPD_LOCALGBPC,,,Morga,%,Morga,109.54
2010,EU_XPD_LOCALGBPC,,,Morga,%,Morga,107.11
2014,EU_XPD_LOCALGBPC,,,Morga,%,Morga,91.07
2018,EU_XPD_LOCALGBPC,,,Morga,%,Morga,90.33
2022,EU_XPD_LOCALGBPC,,,Morga,%,Morga,118.2
2016,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,84.93
2015,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,102.88
2021,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,82.51
2020,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,78.77
2011,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,121.0
2019,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,82.99
2017,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,85.63
2013,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,127.96
2010,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,144.9
2012,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,116.34
2014,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,103.62
2018,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,79.9
2022,EU_XPD_LOCALGBPC,,,Mundaka,%,Mundaka,81.83
2018,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,98.77
2012,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,103.33
2016,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,105.09
2020,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,91.29
2014,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,115.5
2022,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,121.48
2010,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,111.8
2011,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,102.67
2013,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,108.18
2015,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,108.78
2017,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,109.86
2019,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,90.11
2021,EU_XPD_LOCALGBPC,,,Mungia,%,Mungia,101.52
2022,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.18
2011,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.1
2013,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,94.41
2015,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,90.97
2017,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,93.51
2019,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,53.34
2021,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,80.82
2016,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,89.55
2018,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,84.26
2012,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,98.19
2010,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,105.97
2020,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,71.32
2014,EU_XPD_LOCALGBPC,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,82.76
2022,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,122.19
2021,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,97.96
2020,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,78.96
2010,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,125.86
2019,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,110.9
2013,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,135.62
2017,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,93.58
2012,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,79.67
2011,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,139.47
2015,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,82.25
2016,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,98.58
2014,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,100.2
2018,EU_XPD_LOCALGBPC,,,Murueta,%,Murueta,104.37
2011,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,101.38
2021,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,98.98
2014,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,129.22
2017,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,107.43
2013,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,125.92
2015,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,125.79
2019,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,125.92
2010,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,105.04
2012,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,109.71
2016,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,110.47
2018,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,105.56
2020,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,98.73
2022,EU_XPD_LOCALGBPC,,,Muskiz,%,Muskiz,87.67
2016,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,108.59
2019,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,267.52
2013,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,89.18
2017,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,120.09
2015,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,96.84
2018,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,125.07
2014,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,100.14
2011,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,110.69
2020,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,77.15
2010,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,141.76
2022,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,106.6
2012,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,100.37
2021,EU_XPD_LOCALGBPC,,,Mutiloa,%,Mutiloa,129.57
2018,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,94.86
2014,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,96.35
2010,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,88.48
2022,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,91.04
2011,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,101.87
2019,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,87.03
2012,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,95.44
2013,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,100.07
2016,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,95.02
2017,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,97.05
2020,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,95.2
2021,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,100.78
2015,EU_XPD_LOCALGBPC,,,Mutriku,%,Mutriku,97.1
2013,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,126.86
2014,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,135.3
2022,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,118.2
2018,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,102.65
2010,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,105.26
2016,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,96.52
2012,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,104.77
2020,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,87.9
2011,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,131.83
2015,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,106.42
2017,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,114.47
2019,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,111.37
2021,EU_XPD_LOCALGBPC,,,Muxika,%,Muxika,116.99
2022,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,110.21
2010,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,82.85
2017,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,106.89
2013,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,85.61
2019,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,121.77
2014,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,97.47
2016,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,96.54
2020,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,87.89
2015,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,112.52
2021,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,110.37
2011,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,109.49
2012,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,110.93
2018,EU_XPD_LOCALGBPC,,,Nabarniz,%,Nabarniz,95.88
2012,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,88.2
2017,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,218.51
2015,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,172.93
2011,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,432.2
2021,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,80.1
2014,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,158.98
2016,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,83.42
2010,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,154.63
2013,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,122.45
2019,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,61.44
2020,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,97.25
2022,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,76.87
2018,EU_XPD_LOCALGBPC,,,Navaridas,%,Navaridas,102.45
2022,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,131.99
2010,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,101.57
2014,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,91.45
2015,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,98.93
2018,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,106.29
2011,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,110.42
2019,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,99.41
2012,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,95.03
2013,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,97.91
2016,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,97.97
2017,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,101.57
2020,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,99.16
2021,EU_XPD_LOCALGBPC,,,Oiartzun,%,Oiartzun,105.24
2014,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,110.23
2012,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,138.38
2010,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,133.65
2015,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,91.02
2020,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,79.26
2018,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,95.17
2011,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,116.03
2013,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,105.79
2016,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,90.1
2017,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,157.94
2022,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,106.71
2019,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,144.51
2021,EU_XPD_LOCALGBPC,,,Okondo,%,Okondo,108.05
2021,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,96.63
2020,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,103.68
2012,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,85.66
2013,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,121.94
2016,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,139.96
2017,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,113.76
2019,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,139.39
2010,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,114.29
2011,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,109.46
2014,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,112.06
2015,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,102.24
2018,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,110.36
2022,EU_XPD_LOCALGBPC,,,Olaberria,%,Olaberria,102.23
2021,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,95.07
2015,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,92.5
2011,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,103.47
2010,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,105.75
2018,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,99.49
2013,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,96.2
2019,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,118.61
2017,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,104.79
2012,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,96.77
2014,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,92.16
2016,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,139.25
2020,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,77.06
2022,EU_XPD_LOCALGBPC,,,Ondarroa,%,Ondarroa,94.7
2011,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,104.44
2015,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,100.23
2016,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,84.3
2019,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,85.85
2012,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,99.38
2010,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,127.39
2020,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,124.94
2013,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,95.51
2014,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,104.06
2017,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,95.31
2018,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,90.31
2021,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,122.28
2022,EU_XPD_LOCALGBPC,,,Oñati,%,Oñati,105.75
2019,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,102.19
2012,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,101.21
2015,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,97.05
2011,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,110.24
2016,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,102.68
2020,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,99.15
2017,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,105.11
2010,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,121.58
2013,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,103.33
2014,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,103.01
2018,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,87.67
2021,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,92.58
2022,EU_XPD_LOCALGBPC,,,Ordizia,%,Ordizia,91.58
2013,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,104.78
2014,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,148.03
2017,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,114.01
2018,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,99.36
2010,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,76.23
2022,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,95.54
2021,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,172.67
2011,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,108.22
2012,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,144.25
2015,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,137.01
2016,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,120.53
2019,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,110.08
2020,EU_XPD_LOCALGBPC,,,Orendain,%,Orendain,98.71
2014,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,165.77
2017,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,335.89
2013,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,109.19
2021,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,132.61
2022,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,73.88
2010,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,141.48
2018,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,162.55
2011,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,146.1
2012,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,136.05
2015,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,183.97
2016,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,127.32
2019,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,122.13
2020,EU_XPD_LOCALGBPC,,,Orexa,%,Orexa,118.64
2013,EU_XPD_LOCALGBPC,,,Orio,%,Orio,105.23
2017,EU_XPD_LOCALGBPC,,,Orio,%,Orio,106.26
2010,EU_XPD_LOCALGBPC,,,Orio,%,Orio,68.72
2011,EU_XPD_LOCALGBPC,,,Orio,%,Orio,110.13
2021,EU_XPD_LOCALGBPC,,,Orio,%,Orio,102.07
2014,EU_XPD_LOCALGBPC,,,Orio,%,Orio,103.25
2015,EU_XPD_LOCALGBPC,,,Orio,%,Orio,114.02
2018,EU_XPD_LOCALGBPC,,,Orio,%,Orio,95.07
2019,EU_XPD_LOCALGBPC,,,Orio,%,Orio,108.04
2022,EU_XPD_LOCALGBPC,,,Orio,%,Orio,126.17
2012,EU_XPD_LOCALGBPC,,,Orio,%,Orio,105.18
2020,EU_XPD_LOCALGBPC,,,Orio,%,Orio,104.89
2016,EU_XPD_LOCALGBPC,,,Orio,%,Orio,99.69
2016,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,96.05
2020,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,114.99
2011,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,88.32
2010,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,89.91
2013,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,92.87
2014,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,83.67
2017,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,114.25
2018,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,146.79
2021,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,114.25
2022,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,112.23
2015,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,103.56
2012,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,93.99
2019,EU_XPD_LOCALGBPC,,,Ormaiztegi,%,Ormaiztegi,88.42
2013,EU_XPD_LOCALGBPC,,,Orozko,%,Orozko,101.44
2012,EU_XPD_LOCALGBPC,,,Orozko,%,Orozko,99.8
2017,EU_XPD_LOCALGBPC,,,Orozko,%,Orozko,141.11
2011,EU_XPD_LOCALGBPC,,,Orozko,%,Orozko,88.7
2016,EU_XPD_LOCALGBPC,,,Orozko,%,Orozko,105.26
