Year,ServEsencial,Administracion,Province,County,Municipality,Unidad,GeoCode,Value
2019,HLTH,ADM_MUN,,,Bakio,Percentage,Bakio,0.0
2020,HLTH,ADM_MUN,,,Bakio,Percentage,Bakio,2.6
2021,HLTH,ADM_MUN,,,Bakio,Percentage,Bakio,0.6
2017,PROT,ADM_MUN,,,Bakio,Percentage,Bakio,1.5
2018,PROT,ADM_MUN,,,Bakio,Percentage,Bakio,1.7
2019,PROT,ADM_MUN,,,Bakio,Percentage,Bakio,1.7
2020,PROT,ADM_MUN,,,Bakio,Percentage,Bakio,1.9
2021,PROT,ADM_MUN,,,Bakio,Percentage,Bakio,1.8
2017,ESED,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,10.9
2018,ESED,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,10.6
2019,ESED,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,10.2
2020,ESED,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,10.3
2021,ESED,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,10.0
2017,ESSRV,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,30.7
2018,ESSRV,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,31.2
2019,ESSRV,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,30.8
2020,ESSRV,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,31.3
2021,ESSRV,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,29.0
2017,HLTH,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,0.2
2018,HLTH,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,0.2
2019,HLTH,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,0.2
2020,HLTH,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,0.2
2021,HLTH,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,0.2
2017,PROT,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,19.7
2018,PROT,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,20.4
2019,PROT,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,20.4
2020,PROT,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,20.8
2021,PROT,ADM_MUN,,,Barakaldo,Percentage,Barakaldo,18.8
2017,ESED,ADM_MUN,,,Barrika,Percentage,Barrika,0.9
2018,ESED,ADM_MUN,,,Barrika,Percentage,Barrika,1.0
2019,ESED,ADM_MUN,,,Barrika,Percentage,Barrika,0.7
2020,ESED,ADM_MUN,,,Barrika,Percentage,Barrika,1.0
2021,ESED,ADM_MUN,,,Barrika,Percentage,Barrika,0.8
2017,ESSRV,ADM_MUN,,,Barrika,Percentage,Barrika,1.9
2018,ESSRV,ADM_MUN,,,Barrika,Percentage,Barrika,4.2
2019,ESSRV,ADM_MUN,,,Barrika,Percentage,Barrika,2.0
2020,ESSRV,ADM_MUN,,,Barrika,Percentage,Barrika,3.0
2021,ESSRV,ADM_MUN,,,Barrika,Percentage,Barrika,2.2
2017,HLTH,ADM_MUN,,,Barrika,Percentage,Barrika,0.1
2018,HLTH,ADM_MUN,,,Barrika,Percentage,Barrika,0.1
2019,HLTH,ADM_MUN,,,Barrika,Percentage,Barrika,0.1
2020,HLTH,ADM_MUN,,,Barrika,Percentage,Barrika,0.8
2021,HLTH,ADM_MUN,,,Barrika,Percentage,Barrika,0.7
2017,PROT,ADM_MUN,,,Barrika,Percentage,Barrika,0.9
2018,PROT,ADM_MUN,,,Barrika,Percentage,Barrika,3.0
2019,PROT,ADM_MUN,,,Barrika,Percentage,Barrika,1.1
2020,PROT,ADM_MUN,,,Barrika,Percentage,Barrika,1.2
2021,PROT,ADM_MUN,,,Barrika,Percentage,Barrika,0.7
2017,ESED,ADM_MUN,,,Basauri,Percentage,Basauri,0.8
2018,ESED,ADM_MUN,,,Basauri,Percentage,Basauri,0.6
2019,ESED,ADM_MUN,,,Basauri,Percentage,Basauri,0.5
2020,ESED,ADM_MUN,,,Basauri,Percentage,Basauri,0.5
2021,ESED,ADM_MUN,,,Basauri,Percentage,Basauri,0.7
2017,ESSRV,ADM_MUN,,,Basauri,Percentage,Basauri,17.2
2018,ESSRV,ADM_MUN,,,Basauri,Percentage,Basauri,14.9
2019,ESSRV,ADM_MUN,,,Basauri,Percentage,Basauri,15.9
2020,ESSRV,ADM_MUN,,,Basauri,Percentage,Basauri,17.5
2021,ESSRV,ADM_MUN,,,Basauri,Percentage,Basauri,16.3
2017,HLTH,ADM_MUN,,,Basauri,Percentage,Basauri,0.3
2018,HLTH,ADM_MUN,,,Basauri,Percentage,Basauri,0.3
2019,HLTH,ADM_MUN,,,Basauri,Percentage,Basauri,0.3
2020,HLTH,ADM_MUN,,,Basauri,Percentage,Basauri,0.2
2021,HLTH,ADM_MUN,,,Basauri,Percentage,Basauri,0.3
2017,PROT,ADM_MUN,,,Basauri,Percentage,Basauri,16.2
2018,PROT,ADM_MUN,,,Basauri,Percentage,Basauri,14.1
2019,PROT,ADM_MUN,,,Basauri,Percentage,Basauri,15.1
2020,PROT,ADM_MUN,,,Basauri,Percentage,Basauri,16.8
2021,PROT,ADM_MUN,,,Basauri,Percentage,Basauri,15.3
2017,ESED,ADM_MUN,,,Berango,Percentage,Berango,3.4
2018,ESED,ADM_MUN,,,Berango,Percentage,Berango,3.2
2019,ESED,ADM_MUN,,,Berango,Percentage,Berango,3.3
2020,ESED,ADM_MUN,,,Berango,Percentage,Berango,2.6
2021,ESED,ADM_MUN,,,Berango,Percentage,Berango,4.1
2017,ESSRV,ADM_MUN,,,Berango,Percentage,Berango,6.6
2018,ESSRV,ADM_MUN,,,Berango,Percentage,Berango,6.3
2019,ESSRV,ADM_MUN,,,Berango,Percentage,Berango,6.8
2020,ESSRV,ADM_MUN,,,Berango,Percentage,Berango,7.8
2021,ESSRV,ADM_MUN,,,Berango,Percentage,Berango,7.6
2017,HLTH,ADM_MUN,,,Berango,Percentage,Berango,0.0
2018,HLTH,ADM_MUN,,,Berango,Percentage,Berango,0.0
2019,HLTH,ADM_MUN,,,Berango,Percentage,Berango,0.0
2020,HLTH,ADM_MUN,,,Berango,Percentage,Berango,0.0
2021,HLTH,ADM_MUN,,,Berango,Percentage,Berango,0.0
2017,PROT,ADM_MUN,,,Berango,Percentage,Berango,3.2
2018,PROT,ADM_MUN,,,Berango,Percentage,Berango,3.1
2019,PROT,ADM_MUN,,,Berango,Percentage,Berango,3.6
2020,PROT,ADM_MUN,,,Berango,Percentage,Berango,5.2
2021,PROT,ADM_MUN,,,Berango,Percentage,Berango,3.5
2017,ESED,ADM_MUN,,,Bermeo,Percentage,Bermeo,5.6
2018,ESED,ADM_MUN,,,Bermeo,Percentage,Bermeo,5.5
2019,ESED,ADM_MUN,,,Bermeo,Percentage,Bermeo,5.4
2020,ESED,ADM_MUN,,,Bermeo,Percentage,Bermeo,5.3
2021,ESED,ADM_MUN,,,Bermeo,Percentage,Bermeo,4.8
2017,ESSRV,ADM_MUN,,,Bermeo,Percentage,Bermeo,22.8
2018,ESSRV,ADM_MUN,,,Bermeo,Percentage,Bermeo,20.5
2019,ESSRV,ADM_MUN,,,Bermeo,Percentage,Bermeo,18.8
2020,ESSRV,ADM_MUN,,,Bermeo,Percentage,Bermeo,21.1
2021,ESSRV,ADM_MUN,,,Bermeo,Percentage,Bermeo,30.7
2017,HLTH,ADM_MUN,,,Bermeo,Percentage,Bermeo,0.3
2018,HLTH,ADM_MUN,,,Bermeo,Percentage,Bermeo,0.3
2019,HLTH,ADM_MUN,,,Bermeo,Percentage,Bermeo,0.2
2020,HLTH,ADM_MUN,,,Bermeo,Percentage,Bermeo,0.1
2021,HLTH,ADM_MUN,,,Bermeo,Percentage,Bermeo,0.2
2017,PROT,ADM_MUN,,,Bermeo,Percentage,Bermeo,17.0
2018,PROT,ADM_MUN,,,Bermeo,Percentage,Bermeo,14.7
2019,PROT,ADM_MUN,,,Bermeo,Percentage,Bermeo,13.1
2020,PROT,ADM_MUN,,,Bermeo,Percentage,Bermeo,15.7
2021,PROT,ADM_MUN,,,Bermeo,Percentage,Bermeo,25.7
2017,ESED,ADM_MUN,,,Berriatua,Percentage,Berriatua,2.0
2018,ESED,ADM_MUN,,,Berriatua,Percentage,Berriatua,4.2
2019,ESED,ADM_MUN,,,Berriatua,Percentage,Berriatua,5.0
2020,ESED,ADM_MUN,,,Berriatua,Percentage,Berriatua,1.6
2021,ESED,ADM_MUN,,,Berriatua,Percentage,Berriatua,3.1
2017,ESSRV,ADM_MUN,,,Berriatua,Percentage,Berriatua,3.6
2018,ESSRV,ADM_MUN,,,Berriatua,Percentage,Berriatua,5.4
2019,ESSRV,ADM_MUN,,,Berriatua,Percentage,Berriatua,7.2
2020,ESSRV,ADM_MUN,,,Berriatua,Percentage,Berriatua,2.9
2021,ESSRV,ADM_MUN,,,Berriatua,Percentage,Berriatua,4.0
2017,HLTH,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.5
2018,HLTH,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.3
2019,HLTH,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.3
2020,HLTH,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.3
2021,HLTH,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.2
2017,PROT,ADM_MUN,,,Berriatua,Percentage,Berriatua,1.0
2018,PROT,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.9
2019,PROT,ADM_MUN,,,Berriatua,Percentage,Berriatua,1.9
2020,PROT,ADM_MUN,,,Berriatua,Percentage,Berriatua,1.0
2021,PROT,ADM_MUN,,,Berriatua,Percentage,Berriatua,0.7
2017,ESED,ADM_MUN,,,Berriz,Percentage,Berriz,7.4
2018,ESED,ADM_MUN,,,Berriz,Percentage,Berriz,11.2
2019,ESED,ADM_MUN,,,Berriz,Percentage,Berriz,2.9
2020,ESED,ADM_MUN,,,Berriz,Percentage,Berriz,2.4
2021,ESED,ADM_MUN,,,Berriz,Percentage,Berriz,2.2
2017,ESSRV,ADM_MUN,,,Berriz,Percentage,Berriz,18.6
2018,ESSRV,ADM_MUN,,,Berriz,Percentage,Berriz,21.4
2019,ESSRV,ADM_MUN,,,Berriz,Percentage,Berriz,13.3
2020,ESSRV,ADM_MUN,,,Berriz,Percentage,Berriz,16.2
2021,ESSRV,ADM_MUN,,,Berriz,Percentage,Berriz,9.4
2017,HLTH,ADM_MUN,,,Berriz,Percentage,Berriz,0.0
2018,HLTH,ADM_MUN,,,Berriz,Percentage,Berriz,0.0
2019,HLTH,ADM_MUN,,,Berriz,Percentage,Berriz,0.0
2020,HLTH,ADM_MUN,,,Berriz,Percentage,Berriz,0.8
2021,HLTH,ADM_MUN,,,Berriz,Percentage,Berriz,0.1
2017,PROT,ADM_MUN,,,Berriz,Percentage,Berriz,11.2
2018,PROT,ADM_MUN,,,Berriz,Percentage,Berriz,10.1
2019,PROT,ADM_MUN,,,Berriz,Percentage,Berriz,10.3
2020,PROT,ADM_MUN,,,Berriz,Percentage,Berriz,13.0
2021,PROT,ADM_MUN,,,Berriz,Percentage,Berriz,7.2
2017,ESED,ADM_MUN,,ES4802,,Percentage,ES4802,5.4
2018,ESED,ADM_MUN,,ES4802,,Percentage,ES4802,4.3
2019,ESED,ADM_MUN,,ES4802,,Percentage,ES4802,3.7
2020,ESED,ADM_MUN,,ES4802,,Percentage,ES4802,4.0
2021,ESED,ADM_MUN,,ES4802,,Percentage,ES4802,5.4
2017,ESSRV,ADM_MUN,,ES4802,,Percentage,ES4802,15.9
2018,ESSRV,ADM_MUN,,ES4802,,Percentage,ES4802,17.2
2019,ESSRV,ADM_MUN,,ES4802,,Percentage,ES4802,14.0
2020,ESSRV,ADM_MUN,,ES4802,,Percentage,ES4802,17.1
2021,ESSRV,ADM_MUN,,ES4802,,Percentage,ES4802,17.2
2017,HLTH,ADM_MUN,,ES4802,,Percentage,ES4802,0.4
2018,HLTH,ADM_MUN,,ES4802,,Percentage,ES4802,2.8
2019,HLTH,ADM_MUN,,ES4802,,Percentage,ES4802,0.4
2020,HLTH,ADM_MUN,,ES4802,,Percentage,ES4802,0.6
2021,HLTH,ADM_MUN,,ES4802,,Percentage,ES4802,0.5
2017,PROT,ADM_MUN,,ES4802,,Percentage,ES4802,10.1
2018,PROT,ADM_MUN,,ES4802,,Percentage,ES4802,10.2
2019,PROT,ADM_MUN,,ES4802,,Percentage,ES4802,9.8
2020,PROT,ADM_MUN,,ES4802,,Percentage,ES4802,12.5
2021,PROT,ADM_MUN,,ES4802,,Percentage,ES4802,11.3
2017,ESED,ADM_MUN,,,Bilbao,Percentage,Bilbao,2.0
2018,ESED,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.8
2019,ESED,ADM_MUN,,,Bilbao,Percentage,Bilbao,2.0
2020,ESED,ADM_MUN,,,Bilbao,Percentage,Bilbao,2.0
2021,ESED,ADM_MUN,,,Bilbao,Percentage,Bilbao,2.0
2017,ESSRV,ADM_MUN,,,Bilbao,Percentage,Bilbao,17.1
2018,ESSRV,ADM_MUN,,,Bilbao,Percentage,Bilbao,17.4
2019,ESSRV,ADM_MUN,,,Bilbao,Percentage,Bilbao,17.1
2020,ESSRV,ADM_MUN,,,Bilbao,Percentage,Bilbao,19.9
2021,ESSRV,ADM_MUN,,,Bilbao,Percentage,Bilbao,18.5
2017,HLTH,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.3
2018,HLTH,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.3
2019,HLTH,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.2
2020,HLTH,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.2
2021,HLTH,ADM_MUN,,,Bilbao,Percentage,Bilbao,1.3
2017,PROT,ADM_MUN,,,Bilbao,Percentage,Bilbao,13.8
2018,PROT,ADM_MUN,,,Bilbao,Percentage,Bilbao,14.2
2019,PROT,ADM_MUN,,,Bilbao,Percentage,Bilbao,13.8
2020,PROT,ADM_MUN,,,Bilbao,Percentage,Bilbao,16.7
2021,PROT,ADM_MUN,,,Bilbao,Percentage,Bilbao,15.2
2017,ESED,ADM_MUN,,,Busturia,Percentage,Busturia,4.6
2018,ESED,ADM_MUN,,,Busturia,Percentage,Busturia,3.8
2019,ESED,ADM_MUN,,,Busturia,Percentage,Busturia,3.3
2020,ESED,ADM_MUN,,,Busturia,Percentage,Busturia,3.6
2021,ESED,ADM_MUN,,,Busturia,Percentage,Busturia,6.1
2017,ESSRV,ADM_MUN,,,Busturia,Percentage,Busturia,12.2
2018,ESSRV,ADM_MUN,,,Busturia,Percentage,Busturia,10.5
2019,ESSRV,ADM_MUN,,,Busturia,Percentage,Busturia,9.3
2020,ESSRV,ADM_MUN,,,Busturia,Percentage,Busturia,13.1
2021,ESSRV,ADM_MUN,,,Busturia,Percentage,Busturia,15.5
2017,HLTH,ADM_MUN,,,Busturia,Percentage,Busturia,2.0
2018,HLTH,ADM_MUN,,,Busturia,Percentage,Busturia,1.7
2019,HLTH,ADM_MUN,,,Busturia,Percentage,Busturia,1.8
2020,HLTH,ADM_MUN,,,Busturia,Percentage,Busturia,2.9
2021,HLTH,ADM_MUN,,,Busturia,Percentage,Busturia,2.1
2017,PROT,ADM_MUN,,,Busturia,Percentage,Busturia,5.7
2018,PROT,ADM_MUN,,,Busturia,Percentage,Busturia,5.0
2019,PROT,ADM_MUN,,,Busturia,Percentage,Busturia,4.2
2020,PROT,ADM_MUN,,,Busturia,Percentage,Busturia,6.7
2021,PROT,ADM_MUN,,,Busturia,Percentage,Busturia,7.3
2017,ESED,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,6.2
2018,ESED,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,5.4
2019,ESED,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,5.3
2020,ESED,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,5.9
2021,ESED,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,6.2
2017,ESSRV,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,11.5
2018,ESSRV,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,11.6
2019,ESSRV,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,11.9
2020,ESSRV,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,14.1
2021,ESSRV,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,14.3
2017,HLTH,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.4
2018,HLTH,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.4
2019,HLTH,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.4
2020,HLTH,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.4
2021,HLTH,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.4
2017,PROT,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,4.9
2018,PROT,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,5.8
2019,PROT,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,6.3
2020,PROT,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,7.8
2021,PROT,ADM_MUN,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,7.7
2017,ESED,ADM_MUN,,,Artea,Percentage,Artea,6.6
2018,ESED,ADM_MUN,,,Artea,Percentage,Artea,1.7
2019,ESED,ADM_MUN,,,Artea,Percentage,Artea,2.2
2020,ESED,ADM_MUN,,,Artea,Percentage,Artea,1.6
2021,ESED,ADM_MUN,,,Artea,Percentage,Artea,1.4
2017,ESSRV,ADM_MUN,,,Artea,Percentage,Artea,8.0
2018,ESSRV,ADM_MUN,,,Artea,Percentage,Artea,2.9
2019,ESSRV,ADM_MUN,,,Artea,Percentage,Artea,3.9
2020,ESSRV,ADM_MUN,,,Artea,Percentage,Artea,3.7
2021,ESSRV,ADM_MUN,,,Artea,Percentage,Artea,2.6
2017,HLTH,ADM_MUN,,,Artea,Percentage,Artea,0.0
2018,HLTH,ADM_MUN,,,Artea,Percentage,Artea,0.0
2019,HLTH,ADM_MUN,,,Artea,Percentage,Artea,0.0
2020,HLTH,ADM_MUN,,,Artea,Percentage,Artea,0.0
2021,HLTH,ADM_MUN,,,Artea,Percentage,Artea,0.0
2017,PROT,ADM_MUN,,,Artea,Percentage,Artea,1.4
2018,PROT,ADM_MUN,,,Artea,Percentage,Artea,1.2
2019,PROT,ADM_MUN,,,Artea,Percentage,Artea,1.7
2020,PROT,ADM_MUN,,,Artea,Percentage,Artea,2.1
2021,PROT,ADM_MUN,,,Artea,Percentage,Artea,1.2
2017,ESED,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,3.6
2018,ESED,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,4.5
2019,ESED,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,3.6
2020,ESED,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,4.2
2021,ESED,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,4.6
2017,ESSRV,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,5.2
2018,ESSRV,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,8.8
2019,ESSRV,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,7.6
2020,ESSRV,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,8.3
2021,ESSRV,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,8.8
2017,HLTH,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,0.6
2018,HLTH,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,0.6
2019,HLTH,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,0.7
2020,HLTH,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,2.1
2021,HLTH,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,2.1
2017,PROT,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,1.0
2018,PROT,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,3.7
2019,PROT,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,3.2
2020,PROT,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,2.0
2021,PROT,ADM_MUN,,,Zeanuri,Percentage,Zeanuri,2.1
2017,ESED,ADM_MUN,,,Zeberio,Percentage,Zeberio,7.2
2018,ESED,ADM_MUN,,,Zeberio,Percentage,Zeberio,4.4
2019,ESED,ADM_MUN,,,Zeberio,Percentage,Zeberio,5.3
2020,ESED,ADM_MUN,,,Zeberio,Percentage,Zeberio,3.7
2021,ESED,ADM_MUN,,,Zeberio,Percentage,Zeberio,5.7
2017,ESSRV,ADM_MUN,,,Zeberio,Percentage,Zeberio,12.2
2018,ESSRV,ADM_MUN,,,Zeberio,Percentage,Zeberio,8.7
2019,ESSRV,ADM_MUN,,,Zeberio,Percentage,Zeberio,9.6
2020,ESSRV,ADM_MUN,,,Zeberio,Percentage,Zeberio,8.5
2021,ESSRV,ADM_MUN,,,Zeberio,Percentage,Zeberio,11.7
2017,HLTH,ADM_MUN,,,Zeberio,Percentage,Zeberio,0.3
2018,HLTH,ADM_MUN,,,Zeberio,Percentage,Zeberio,0.3
2019,HLTH,ADM_MUN,,,Zeberio,Percentage,Zeberio,0.4
2020,HLTH,ADM_MUN,,,Zeberio,Percentage,Zeberio,0.3
2021,HLTH,ADM_MUN,,,Zeberio,Percentage,Zeberio,0.8
2017,PROT,ADM_MUN,,,Zeberio,Percentage,Zeberio,4.7
2018,PROT,ADM_MUN,,,Zeberio,Percentage,Zeberio,4.0
2019,PROT,ADM_MUN,,,Zeberio,Percentage,Zeberio,3.9
2020,PROT,ADM_MUN,,,Zeberio,Percentage,Zeberio,4.5
2021,PROT,ADM_MUN,,,Zeberio,Percentage,Zeberio,5.2
2017,ESED,ADM_MUN,,,Dima,Percentage,Dima,21.3
2018,ESED,ADM_MUN,,,Dima,Percentage,Dima,4.4
2019,ESED,ADM_MUN,,,Dima,Percentage,Dima,1.7
2020,ESED,ADM_MUN,,,Dima,Percentage,Dima,2.9
2021,ESED,ADM_MUN,,,Dima,Percentage,Dima,5.1
2017,ESSRV,ADM_MUN,,,Dima,Percentage,Dima,21.9
2018,ESSRV,ADM_MUN,,,Dima,Percentage,Dima,6.2
2019,ESSRV,ADM_MUN,,,Dima,Percentage,Dima,3.0
2020,ESSRV,ADM_MUN,,,Dima,Percentage,Dima,3.9
2021,ESSRV,ADM_MUN,,,Dima,Percentage,Dima,5.9
2017,HLTH,ADM_MUN,,,Dima,Percentage,Dima,0.2
2018,HLTH,ADM_MUN,,,Dima,Percentage,Dima,1.3
2019,HLTH,ADM_MUN,,,Dima,Percentage,Dima,0.9
2020,HLTH,ADM_MUN,,,Dima,Percentage,Dima,0.4
2021,HLTH,ADM_MUN,,,Dima,Percentage,Dima,0.4
2017,PROT,ADM_MUN,,,Dima,Percentage,Dima,0.4
2018,PROT,ADM_MUN,,,Dima,Percentage,Dima,0.5
2019,PROT,ADM_MUN,,,Dima,Percentage,Dima,0.4
2020,PROT,ADM_MUN,,,Dima,Percentage,Dima,0.6
2021,PROT,ADM_MUN,,,Dima,Percentage,Dima,0.4
2017,ESED,ADM_MUN,,,Durango,Percentage,Durango,10.4
2018,ESED,ADM_MUN,,,Durango,Percentage,Durango,9.3
2019,ESED,ADM_MUN,,,Durango,Percentage,Durango,9.7
2020,ESED,ADM_MUN,,,Durango,Percentage,Durango,10.2
2021,ESED,ADM_MUN,,,Durango,Percentage,Durango,11.7
2017,ESSRV,ADM_MUN,,,Durango,Percentage,Durango,18.4
2018,ESSRV,ADM_MUN,,,Durango,Percentage,Durango,16.6
2019,ESSRV,ADM_MUN,,,Durango,Percentage,Durango,17.4
2020,ESSRV,ADM_MUN,,,Durango,Percentage,Durango,16.2
2021,ESSRV,ADM_MUN,,,Durango,Percentage,Durango,18.7
2017,HLTH,ADM_MUN,,,Durango,Percentage,Durango,0.0
2018,HLTH,ADM_MUN,,,Durango,Percentage,Durango,0.0
2019,HLTH,ADM_MUN,,,Durango,Percentage,Durango,0.0
2020,HLTH,ADM_MUN,,,Durango,Percentage,Durango,0.0
2021,HLTH,ADM_MUN,,,Durango,Percentage,Durango,0.0
2017,PROT,ADM_MUN,,,Durango,Percentage,Durango,8.0
2018,PROT,ADM_MUN,,,Durango,Percentage,Durango,7.3
2019,PROT,ADM_MUN,,,Durango,Percentage,Durango,7.7
2020,PROT,ADM_MUN,,,Durango,Percentage,Durango,6.1
2021,PROT,ADM_MUN,,,Durango,Percentage,Durango,7.1
2017,ESED,ADM_MUN,,,Ea,Percentage,Ea,4.5
2018,ESED,ADM_MUN,,,Ea,Percentage,Ea,4.1
2019,ESED,ADM_MUN,,,Ea,Percentage,Ea,3.6
2020,ESED,ADM_MUN,,,Ea,Percentage,Ea,3.9
2021,ESED,ADM_MUN,,,Ea,Percentage,Ea,2.3
2017,ESSRV,ADM_MUN,,,Ea,Percentage,Ea,9.1
2018,ESSRV,ADM_MUN,,,Ea,Percentage,Ea,8.9
2019,ESSRV,ADM_MUN,,,Ea,Percentage,Ea,7.7
2020,ESSRV,ADM_MUN,,,Ea,Percentage,Ea,9.0
2021,ESSRV,ADM_MUN,,,Ea,Percentage,Ea,13.1
2017,HLTH,ADM_MUN,,,Ea,Percentage,Ea,0.8
2018,HLTH,ADM_MUN,,,Ea,Percentage,Ea,0.6
2019,HLTH,ADM_MUN,,,Ea,Percentage,Ea,0.5
2020,HLTH,ADM_MUN,,,Ea,Percentage,Ea,0.6
2021,HLTH,ADM_MUN,,,Ea,Percentage,Ea,1.4
2017,PROT,ADM_MUN,,,Ea,Percentage,Ea,3.8
2018,PROT,ADM_MUN,,,Ea,Percentage,Ea,4.1
2019,PROT,ADM_MUN,,,Ea,Percentage,Ea,3.6
2020,PROT,ADM_MUN,,,Ea,Percentage,Ea,4.5
2021,PROT,ADM_MUN,,,Ea,Percentage,Ea,9.3
2017,ESED,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,7.5
2018,ESED,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,8.9
2019,ESED,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,8.2
2020,ESED,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,6.5
2021,ESED,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,7.4
2017,ESSRV,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,18.7
2018,ESSRV,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,20.4
2019,ESSRV,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,19.7
2020,ESSRV,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,18.7
2021,ESSRV,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,19.0
2017,HLTH,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,0.1
2018,HLTH,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,0.1
2019,HLTH,ADM_MUN,,,Etxebarri,Percentage,Etxebarri,0.2
