Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lemoiz,Porcentaje,Lemoiz,50.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lemoiz,Porcentaje,Lemoiz,58.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lemoiz,Porcentaje,Lemoiz,54.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lemoiz,Porcentaje,Lemoiz,57.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,35.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,40.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,41.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,41.9
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,33.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,40.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,39.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,41.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Leza,Porcentaje,Leza,43.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,53.8
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,51.1
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,54.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,52.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,52.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,51.7
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,51.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,51.9
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezama,Porcentaje,Lezama,51.9
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,51.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,53.3
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,55.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,53.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,51.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,52.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,54.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,54.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lezo,Porcentaje,Lezo,53.5
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,46.5
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,46.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,46.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,45.7
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,50.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,48.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,47.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,46.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Lizartza,Porcentaje,Lizartza,50.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,47.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,51.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,48.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,46.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,51.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,48.7
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,48.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,44.6
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Loiu,Porcentaje,Loiu,48.0
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,49.4
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,48.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,48.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,50.5
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,50.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,50.9
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,48.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,52.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mallabia,Porcentaje,Mallabia,47.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,52.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,56.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,50.7
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,47.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,51.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,54.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,49.3
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,55.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mañaria,Porcentaje,Mañaria,52.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,50.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,49.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,48.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,49.9
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,51.4
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,46.2
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,50.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,49.6
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Markina-Xemein,Porcentaje,Markina-Xemein,50.1
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,53.4
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,53.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,50.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,51.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,50.8
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,52.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,54.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,53.2
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,53.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,48.4
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,52.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,50.1
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,53.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,50.7
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,49.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,48.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,50.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendaro,Porcentaje,Mendaro,47.2
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,51.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,52.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,48.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,52.3
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,56.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,49.7
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,51.3
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,53.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendata,Porcentaje,Mendata,48.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,51.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,46.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,56.5
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,50.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,51.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,51.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,51.3
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,50.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mendexa,Porcentaje,Mendexa,50.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,53.7
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,52.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,54.1
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,55.4
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,58.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,47.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,55.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,55.0
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Meñaka,Porcentaje,Meñaka,53.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,41.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,50.0
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,33.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,49.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,37.9
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,42.1
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,49.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,34.4
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Moreda de Álava / Moreda Araba,Porcentaje,Moreda de Álava / Moreda Araba,36.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,46.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,45.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,42.7
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,45.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,47.4
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,46.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,43.9
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,51.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Morga,Porcentaje,Morga,46.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,42.6
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,41.8
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,47.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,44.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,43.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,47.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,43.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,44.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mundaka,Porcentaje,Mundaka,45.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,52.2
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,52.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,51.5
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,50.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,54.3
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,49.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,50.9
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,53.1
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mungia,Porcentaje,Mungia,51.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,45.8
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,41.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,40.4
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,45.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,41.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,45.1
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,46.6
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,44.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,42.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,53.3
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,57.5
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,55.1
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,56.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,56.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,55.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,48.4
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,58.0
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Murueta,Porcentaje,Murueta,55.4
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,44.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,49.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,43.7
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,46.3
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,45.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,48.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,44.0
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,47.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muskiz,Porcentaje,Muskiz,45.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,52.9
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,54.0
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,48.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,50.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,55.6
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,48.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,52.1
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,46.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutiloa,Porcentaje,Mutiloa,49.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,47.5
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,44.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,51.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,48.8
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,48.3
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,49.4
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,47.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,51.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Mutriku,Porcentaje,Mutriku,50.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,46.4
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,46.6
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,47.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,54.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,49.0
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,53.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,49.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,54.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Muxika,Porcentaje,Muxika,51.7
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,60.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,48.0
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,55.9
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,60.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,52.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,52.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,55.2
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,55.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Nabarniz,Porcentaje,Nabarniz,60.4
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,48.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,43.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,33.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,40.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,42.9
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,50.6
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,41.3
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,50.7
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Navaridas,Porcentaje,Navaridas,44.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,50.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,51.7
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,54.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,52.6
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,53.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,53.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,51.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,52.8
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Oiartzun,Porcentaje,Oiartzun,54.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Okondo,Porcentaje,Okondo,51.7
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Okondo,Porcentaje,Okondo,55.7
