Year,Sex,Province,County,Municipality,Units,GeoCode,Value
2018,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2014,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2012,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2010,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2016,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2011,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2015,F,,,Plentzia,"Per 100,000 inhabitants",Plentzia,0.0
2023,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2021,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2011,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,4.04
2022,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2012,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2010,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2013,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2019,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2015,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2020,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2017,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2016,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2018,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2014,F,,,Portugalete,"Per 100,000 inhabitants",Portugalete,0.0
2016,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2011,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2018,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2010,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2017,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2013,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2021,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2019,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2012,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2020,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2022,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2015,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2023,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2014,F,,,Ribera Baja/Erriberabeitia,"Per 100,000 inhabitants",Ribera Baja/Erriberabeitia,0.0
2013,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2019,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2014,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2015,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2020,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2012,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2021,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2016,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2023,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2010,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2011,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2018,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2022,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2017,F,,,Samaniego,"Per 100,000 inhabitants",Samaniego,0.0
2018,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2023,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2012,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2016,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2017,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2013,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2014,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2019,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2011,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2020,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2015,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2022,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2021,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2010,F,,,San Millán/Donemiliaga,"Per 100,000 inhabitants",San Millán/Donemiliaga,0.0
2012,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2016,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2014,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2022,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2013,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2011,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2018,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2017,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2023,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,4.2
2019,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2020,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2010,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,4.15
2021,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2015,F,,,Santurtzi,"Per 100,000 inhabitants",Santurtzi,0.0
2019,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2011,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2013,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2021,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2022,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2020,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2018,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2016,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2014,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2012,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2010,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2023,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2015,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2017,F,,,Segura,"Per 100,000 inhabitants",Segura,0.0
2011,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2023,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2021,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2022,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2018,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2016,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2014,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2012,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2010,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2019,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2013,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2015,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2017,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2020,F,,,Sestao,"Per 100,000 inhabitants",Sestao,0.0
2013,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2012,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2018,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2021,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2016,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2020,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2017,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2023,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2022,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2019,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2015,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2014,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2011,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2010,F,,,Sondika,"Per 100,000 inhabitants",Sondika,0.0
2017,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2021,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2018,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2011,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2013,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2019,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2015,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2023,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2022,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2020,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2016,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2014,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2012,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2010,F,,,Sopela,"Per 100,000 inhabitants",Sopela,0.0
2019,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2017,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2015,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2020,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2013,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2021,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2011,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2022,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2018,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2016,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2014,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2012,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2010,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2023,F,,,Sopuerta,"Per 100,000 inhabitants",Sopuerta,0.0
2013,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2021,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2017,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2019,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2015,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2022,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2020,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2018,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2016,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2014,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2012,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2010,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2023,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2011,F,,,Soraluze-Placencia de las Armas,"Per 100,000 inhabitants",Soraluze-Placencia de las Armas,0.0
2014,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2018,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2023,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2019,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2021,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2011,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2022,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2016,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2017,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2015,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2013,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2020,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2012,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2010,F,,,Sukarrieta,"Per 100,000 inhabitants",Sukarrieta,0.0
2019,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2011,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2015,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2017,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2023,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2022,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2020,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2018,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2016,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2014,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2012,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2010,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2021,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2013,F,,,Tolosa,"Per 100,000 inhabitants",Tolosa,0.0
2017,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2021,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2013,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2019,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2022,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2020,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2018,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2014,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2012,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2010,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2015,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2023,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2011,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2016,F,,,Trucios-Turtzioz,"Per 100,000 inhabitants",Trucios-Turtzioz,0.0
2013,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2020,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2016,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2014,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2012,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2010,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2017,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2011,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2018,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2021,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2022,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2023,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2019,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2015,F,,,Ubide,"Per 100,000 inhabitants",Ubide,0.0
2013,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2017,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2016,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2019,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2011,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2023,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2015,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2021,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2022,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2020,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2018,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2014,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2012,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2010,F,,,Ugao-Miraballes,"Per 100,000 inhabitants",Ugao-Miraballes,0.0
2021,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2017,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2023,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2015,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2020,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2018,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2016,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2014,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2012,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2010,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2013,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2022,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2011,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2019,F,,,Urduliz,"Per 100,000 inhabitants",Urduliz,0.0
2021,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2023,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2019,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2017,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2020,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2018,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2016,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2012,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2010,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2022,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2013,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2011,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2015,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2014,F,,,Urduña/Orduña,"Per 100,000 inhabitants",Urduña/Orduña,0.0
2016,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2022,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2020,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2012,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2019,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2011,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2023,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2017,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2021,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2013,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2015,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2018,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2010,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2014,F,,,Urkabustaiz,"Per 100,000 inhabitants",Urkabustaiz,0.0
2017,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2019,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2011,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2021,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2022,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2020,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2018,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2016,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2014,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2012,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2010,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2013,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2015,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2023,F,,,Urnieta,"Per 100,000 inhabitants",Urnieta,0.0
2015,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2021,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2019,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2022,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2020,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2018,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2016,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2014,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2012,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2010,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2023,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2017,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2011,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2013,F,,,Urretxu,"Per 100,000 inhabitants",Urretxu,0.0
2020,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2015,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2011,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2017,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2016,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2013,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2021,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2012,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2023,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2022,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2019,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2018,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2014,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2010,F,,,Usansolo,"Per 100,000 inhabitants",Usansolo,0.0
2017,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2023,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2013,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2019,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2021,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2011,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2022,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2020,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2018,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2016,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2014,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2012,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2010,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2015,F,,,Usurbil,"Per 100,000 inhabitants",Usurbil,0.0
2013,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2011,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2014,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2016,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2022,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2017,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2019,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2015,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2012,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2020,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
2010,F,,,Valdegovía/Gaubea,"Per 100,000 inhabitants",Valdegovía/Gaubea,0.0
