Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,14.1
2012,,Goierri,,Porcentaje,Goierri,0.6
2016,,Goierri,,Porcentaje,Goierri,0.6
2021,,Goierri,,Porcentaje,Goierri,0.6
2010,,Goierri,,Porcentaje,Goierri,0.7
2015,,Goierri,,Porcentaje,Goierri,0.7
2020,,Goierri,,Porcentaje,Goierri,0.6
2017,,Goierri,,Porcentaje,Goierri,0.7
2014,,Goierri,,Porcentaje,Goierri,0.6
2019,,Goierri,,Porcentaje,Goierri,0.6
2018,,Goierri,,Porcentaje,Goierri,0.5
2017,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.7
2021,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.0
2010,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.8
2020,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.1
2012,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,3.0
2015,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,3.1
2016,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.8
2019,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.0
2018,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,2.6
2014,,Gorbeialdea / Estribaciones del Gorbea,,Porcentaje,Gorbeialdea / Estribaciones del Gorbea,4.3
2014,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,5.6
2012,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,5.2
2017,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,6.4
2010,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,6.2
2021,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,5.2
2018,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,5.8
2015,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,6.3
2020,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,5.4
2016,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,6.7
2019,,Markina-Ondarroa,,Porcentaje,Markina-Ondarroa,6.7
2021,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.2
2016,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.4
2014,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.6
2015,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.7
2017,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.3
2019,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.1
2010,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.5
2012,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.5
2020,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.2
2018,,Plentzia-Mungia,,Porcentaje,Plentzia-Mungia,1.1
2012,,Tolosaldea,,Porcentaje,Tolosaldea,1.1
2020,,Tolosaldea,,Porcentaje,Tolosaldea,0.9
2021,,Tolosaldea,,Porcentaje,Tolosaldea,1.0
2017,,Tolosaldea,,Porcentaje,Tolosaldea,1.1
2018,,Tolosaldea,,Porcentaje,Tolosaldea,0.9
2015,,Tolosaldea,,Porcentaje,Tolosaldea,1.1
2016,,Tolosaldea,,Porcentaje,Tolosaldea,1.0
2010,,Tolosaldea,,Porcentaje,Tolosaldea,1.2
2014,,Tolosaldea,,Porcentaje,Tolosaldea,1.1
2019,,Tolosaldea,,Porcentaje,Tolosaldea,1.0
2018,,Urola Kosta,,Porcentaje,Urola Kosta,2.1
2014,,Urola Kosta,,Porcentaje,Urola Kosta,1.7
2015,,Urola Kosta,,Porcentaje,Urola Kosta,1.9
2017,,Urola Kosta,,Porcentaje,Urola Kosta,2.5
2019,,Urola Kosta,,Porcentaje,Urola Kosta,2.2
2016,,Urola Kosta,,Porcentaje,Urola Kosta,1.9
2012,,Urola Kosta,,Porcentaje,Urola Kosta,2.2
2020,,Urola Kosta,,Porcentaje,Urola Kosta,1.9
2010,,Urola Kosta,,Porcentaje,Urola Kosta,1.7
2021,,Urola Kosta,,Porcentaje,Urola Kosta,2.2
2012,Araba/Álava,,,Porcentaje,Araba/Álava,1.1
2016,Araba/Álava,,,Porcentaje,Araba/Álava,1.6
2019,Araba/Álava,,,Porcentaje,Araba/Álava,1.4
2020,Araba/Álava,,,Porcentaje,Araba/Álava,1.3
2014,Araba/Álava,,,Porcentaje,Araba/Álava,1.5
2010,Araba/Álava,,,Porcentaje,Araba/Álava,1.1
2015,Araba/Álava,,,Porcentaje,Araba/Álava,1.6
2018,Araba/Álava,,,Porcentaje,Araba/Álava,1.7
2017,Araba/Álava,,,Porcentaje,Araba/Álava,1.6
2013,Araba/Álava,,,Porcentaje,Araba/Álava,1.1
2021,Araba/Álava,,,Porcentaje,Araba/Álava,1.5
2011,Araba/Álava,,,Porcentaje,Araba/Álava,1.1
2022,Araba/Álava,,,Porcentaje,Araba/Álava,1.3
2023,Araba/Álava,,,Porcentaje,Araba/Álava,1.2
2011,Bizkaia,,,Porcentaje,Bizkaia,0.8
2022,Bizkaia,,,Porcentaje,Bizkaia,1.0
2020,Bizkaia,,,Porcentaje,Bizkaia,0.8
2018,Bizkaia,,,Porcentaje,Bizkaia,0.8
2015,Bizkaia,,,Porcentaje,Bizkaia,0.7
2019,Bizkaia,,,Porcentaje,Bizkaia,0.9
2013,Bizkaia,,,Porcentaje,Bizkaia,1.1
2014,Bizkaia,,,Porcentaje,Bizkaia,0.7
2010,Bizkaia,,,Porcentaje,Bizkaia,0.7
2016,Bizkaia,,,Porcentaje,Bizkaia,0.7
2021,Bizkaia,,,Porcentaje,Bizkaia,0.8
2023,Bizkaia,,,Porcentaje,Bizkaia,1.0
2012,Bizkaia,,,Porcentaje,Bizkaia,0.9
2017,Bizkaia,,,Porcentaje,Bizkaia,1.0
2019,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
2010,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2016,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2014,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2021,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
2015,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2013,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2022,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
2020,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2018,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2011,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.6
2017,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
2023,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
2012,Gipuzkoa,,,Porcentaje,Gipuzkoa,0.7
