Year,Tipo de violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,Violencia sexual,,,Mutriku,Por 10.000,Mutriku,0.0
2018,Violencia sexual,,,Muxika,Por 10.000,Muxika,0.0
2019,Violencia sexual,,,Muxika,Por 10.000,Muxika,0.0
2020,Violencia sexual,,,Muxika,Por 10.000,Muxika,14.3
2019,Violencia sexual,,,Nabarniz,Por 10.000,Nabarniz,0.0
2018,Violencia sexual,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,Violencia sexual,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,Violencia sexual,,,Navaridas,Por 10.000,Navaridas,0.0
2018,Violencia sexual,,,Navaridas,Por 10.000,Navaridas,0.0
2019,Violencia sexual,,,Navaridas,Por 10.000,Navaridas,0.0
2020,Violencia sexual,,,Oiartzun,Por 10.000,Oiartzun,7.6
2019,Violencia sexual,,,Oiartzun,Por 10.000,Oiartzun,3.8
2018,Violencia sexual,,,Oiartzun,Por 10.000,Oiartzun,3.8
2019,Violencia sexual,,,Okondo,Por 10.000,Okondo,0.0
2018,Violencia sexual,,,Okondo,Por 10.000,Okondo,0.0
2020,Violencia sexual,,,Okondo,Por 10.000,Okondo,0.0
2020,Violencia sexual,,,Olaberria,Por 10.000,Olaberria,0.0
2019,Violencia sexual,,,Olaberria,Por 10.000,Olaberria,0.0
2018,Violencia sexual,,,Olaberria,Por 10.000,Olaberria,0.0
2019,Violencia sexual,,,Ondarroa,Por 10.000,Ondarroa,2.4
2018,Violencia sexual,,,Ondarroa,Por 10.000,Ondarroa,2.4
2020,Violencia sexual,,,Ondarroa,Por 10.000,Ondarroa,0.0
2019,Violencia sexual,,,Oñati,Por 10.000,Oñati,1.7
2018,Violencia sexual,,,Oñati,Por 10.000,Oñati,0.0
2020,Violencia sexual,,,Oñati,Por 10.000,Oñati,5.2
2020,Violencia sexual,,,Ordizia,Por 10.000,Ordizia,11.8
2018,Violencia sexual,,,Ordizia,Por 10.000,Ordizia,2.0
2019,Violencia sexual,,,Ordizia,Por 10.000,Ordizia,2.0
2018,Violencia sexual,,,Orendain,Por 10.000,Orendain,0.0
2020,Violencia sexual,,,Orendain,Por 10.000,Orendain,0.0
2019,Violencia sexual,,,Orendain,Por 10.000,Orendain,0.0
2019,Violencia sexual,,,Orexa,Por 10.000,Orexa,0.0
2018,Violencia sexual,,,Orexa,Por 10.000,Orexa,0.0
2020,Violencia sexual,,,Orexa,Por 10.000,Orexa,0.0
2020,Violencia sexual,,,Orio,Por 10.000,Orio,0.0
2018,Violencia sexual,,,Orio,Por 10.000,Orio,3.3
2019,Violencia sexual,,,Orio,Por 10.000,Orio,3.3
2020,Violencia sexual,,,Ormaiztegi,Por 10.000,Ormaiztegi,15.9
2019,Violencia sexual,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2018,Violencia sexual,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2020,Violencia sexual,,,Orozko,Por 10.000,Orozko,0.0
2019,Violencia sexual,,,Orozko,Por 10.000,Orozko,0.0
2018,Violencia sexual,,,Orozko,Por 10.000,Orozko,0.0
2018,Violencia sexual,,,Ortuella,Por 10.000,Ortuella,0.0
2019,Violencia sexual,,,Ortuella,Por 10.000,Ortuella,0.0
2020,Violencia sexual,,,Ortuella,Por 10.000,Ortuella,4.6
2019,Violencia sexual,,,Otxandio,Por 10.000,Otxandio,0.0
2020,Violencia sexual,,,Otxandio,Por 10.000,Otxandio,0.0
2018,Violencia sexual,,,Otxandio,Por 10.000,Otxandio,0.0
2018,Violencia sexual,,,Oyón-Oion,Por 10.000,Oyón-Oion,5.8
2019,Violencia sexual,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2020,Violencia sexual,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2019,Violencia sexual,,,Pasaia,Por 10.000,Pasaia,0.0
2018,Violencia sexual,,,Pasaia,Por 10.000,Pasaia,1.2
2020,Violencia sexual,,,Pasaia,Por 10.000,Pasaia,1.2
2019,Violencia sexual,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2018,Violencia sexual,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2020,Violencia sexual,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2019,Violencia sexual,,,Plentzia,Por 10.000,Plentzia,0.0
2020,Violencia sexual,,,Plentzia,Por 10.000,Plentzia,4.3
2018,Violencia sexual,,,Plentzia,Por 10.000,Plentzia,0.0
2020,Violencia sexual,,,Portugalete,Por 10.000,Portugalete,3.0
2019,Violencia sexual,,,Portugalete,Por 10.000,Portugalete,2.9
2018,Violencia sexual,,,Portugalete,Por 10.000,Portugalete,0.0
2019,Violencia sexual,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2018,Violencia sexual,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2020,Violencia sexual,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2020,Violencia sexual,,,Samaniego,Por 10.000,Samaniego,0.0
2018,Violencia sexual,,,Samaniego,Por 10.000,Samaniego,0.0
2019,Violencia sexual,,,Samaniego,Por 10.000,Samaniego,0.0
2018,Violencia sexual,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2019,Violencia sexual,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2020,Violencia sexual,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,60.6
2018,Violencia sexual,,,Santurtzi,Por 10.000,Santurtzi,2.5
2020,Violencia sexual,,,Santurtzi,Por 10.000,Santurtzi,4.2
2019,Violencia sexual,,,Santurtzi,Por 10.000,Santurtzi,3.8
2019,Violencia sexual,,,Segura,Por 10.000,Segura,0.0
2018,Violencia sexual,,,Segura,Por 10.000,Segura,0.0
2020,Violencia sexual,,,Segura,Por 10.000,Segura,0.0
2018,Violencia sexual,,,Sestao,Por 10.000,Sestao,2.8
2019,Violencia sexual,,,Sestao,Por 10.000,Sestao,0.7
2020,Violencia sexual,,,Sestao,Por 10.000,Sestao,9.3
2020,Violencia sexual,,,Sondika,Por 10.000,Sondika,4.3
2019,Violencia sexual,,,Sondika,Por 10.000,Sondika,12.7
2018,Violencia sexual,,,Sondika,Por 10.000,Sondika,0.0
2019,Violencia sexual,,,Sopela,Por 10.000,Sopela,4.5
2018,Violencia sexual,,,Sopela,Por 10.000,Sopela,6.1
2020,Violencia sexual,,,Sopela,Por 10.000,Sopela,4.4
2019,Violencia sexual,,,Sopuerta,Por 10.000,Sopuerta,0.0
2020,Violencia sexual,,,Sopuerta,Por 10.000,Sopuerta,0.0
2018,Violencia sexual,,,Sopuerta,Por 10.000,Sopuerta,0.0
2020,Violencia sexual,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.3
2018,Violencia sexual,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,0.0
2019,Violencia sexual,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.2
2019,Violencia sexual,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2018,Violencia sexual,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2020,Violencia sexual,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2019,Violencia sexual,,,Tolosa,Por 10.000,Tolosa,9.9
2018,Violencia sexual,,,Tolosa,Por 10.000,Tolosa,3.0
2020,Violencia sexual,,,Tolosa,Por 10.000,Tolosa,3.0
2018,Violencia sexual,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2019,Violencia sexual,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2020,Violencia sexual,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2020,Violencia sexual,,,Ubide,Por 10.000,Ubide,0.0
2019,Violencia sexual,,,Ubide,Por 10.000,Ubide,0.0
2018,Violencia sexual,,,Ubide,Por 10.000,Ubide,0.0
2020,Violencia sexual,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,0.0
2019,Violencia sexual,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,4.9
2018,Violencia sexual,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,0.0
2020,Violencia sexual,,,Urduliz,Por 10.000,Urduliz,0.0
2019,Violencia sexual,,,Urduliz,Por 10.000,Urduliz,0.0
2018,Violencia sexual,,,Urduliz,Por 10.000,Urduliz,0.0
2018,Violencia sexual,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,0.0
2020,Violencia sexual,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,0.0
2019,Violencia sexual,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,5.0
2020,Violencia sexual,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2019,Violencia sexual,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2018,Violencia sexual,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2019,Violencia sexual,,,Urnieta,Por 10.000,Urnieta,0.0
2020,Violencia sexual,,,Urnieta,Por 10.000,Urnieta,0.0
2018,Violencia sexual,,,Urnieta,Por 10.000,Urnieta,6.4
2019,Violencia sexual,,,Urretxu,Por 10.000,Urretxu,0.0
2018,Violencia sexual,,,Urretxu,Por 10.000,Urretxu,0.0
2020,Violencia sexual,,,Urretxu,Por 10.000,Urretxu,3.0
2020,Violencia sexual,,,Usurbil,Por 10.000,Usurbil,0.0
2019,Violencia sexual,,,Usurbil,Por 10.000,Usurbil,3.2
2018,Violencia sexual,,,Usurbil,Por 10.000,Usurbil,3.2
2020,Violencia sexual,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2018,Violencia sexual,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2019,Violencia sexual,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2018,Violencia sexual,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,3.2
2020,Violencia sexual,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,4.9
2019,Violencia sexual,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,6.5
2018,Violencia sexual,,,Villabona,Por 10.000,Villabona,0.0
2020,Violencia sexual,,,Villabona,Por 10.000,Villabona,3.4
2019,Violencia sexual,,,Villabona,Por 10.000,Villabona,0.0
2020,Violencia sexual,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2018,Violencia sexual,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2019,Violencia sexual,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2020,Violencia sexual,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.2
2018,Violencia sexual,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.3
2019,Violencia sexual,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.8
2020,Violencia sexual,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2019,Violencia sexual,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2018,Violencia sexual,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2018,Violencia sexual,,,Zaldibar,Por 10.000,Zaldibar,0.0
2020,Violencia sexual,,,Zaldibar,Por 10.000,Zaldibar,0.0
2019,Violencia sexual,,,Zaldibar,Por 10.000,Zaldibar,13.2
2019,Violencia sexual,,,Zaldibia,Por 10.000,Zaldibia,0.0
2018,Violencia sexual,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,Violencia sexual,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,Violencia sexual,,,Zalduondo,Por 10.000,Zalduondo,0.0
2018,Violencia sexual,,,Zalduondo,Por 10.000,Zalduondo,0.0
2019,Violencia sexual,,,Zalduondo,Por 10.000,Zalduondo,0.0
2020,Violencia sexual,,,Zalla,Por 10.000,Zalla,4.7
2018,Violencia sexual,,,Zalla,Por 10.000,Zalla,9.3
2019,Violencia sexual,,,Zalla,Por 10.000,Zalla,2.3
2019,Violencia sexual,,,Zambrana,Por 10.000,Zambrana,0.0
2020,Violencia sexual,,,Zambrana,Por 10.000,Zambrana,0.0
2018,Violencia sexual,,,Zambrana,Por 10.000,Zambrana,0.0
2018,Violencia sexual,,,Zamudio,Por 10.000,Zamudio,18.1
2019,Violencia sexual,,,Zamudio,Por 10.000,Zamudio,18.3
2020,Violencia sexual,,,Zamudio,Por 10.000,Zamudio,18.6
2019,Violencia sexual,,,Zaratamo,Por 10.000,Zaratamo,0.0
2020,Violencia sexual,,,Zaratamo,Por 10.000,Zaratamo,0.0
2018,Violencia sexual,,,Zaratamo,Por 10.000,Zaratamo,0.0
2019,Violencia sexual,,,Zarautz,Por 10.000,Zarautz,2.5
2018,Violencia sexual,,,Zarautz,Por 10.000,Zarautz,4.2
2020,Violencia sexual,,,Zarautz,Por 10.000,Zarautz,5.0
2019,Violencia sexual,,,Zeanuri,Por 10.000,Zeanuri,0.0
2020,Violencia sexual,,,Zeanuri,Por 10.000,Zeanuri,16.0
2018,Violencia sexual,,,Zeanuri,Por 10.000,Zeanuri,16.6
2018,Violencia sexual,,,Zeberio,Por 10.000,Zeberio,0.0
2020,Violencia sexual,,,Zeberio,Por 10.000,Zeberio,0.0
2019,Violencia sexual,,,Zeberio,Por 10.000,Zeberio,0.0
2020,Violencia sexual,,,Zegama,Por 10.000,Zegama,0.0
2018,Violencia sexual,,,Zegama,Por 10.000,Zegama,0.0
2019,Violencia sexual,,,Zegama,Por 10.000,Zegama,0.0
2020,Violencia sexual,,,Zerain,Por 10.000,Zerain,0.0
2019,Violencia sexual,,,Zerain,Por 10.000,Zerain,0.0
2018,Violencia sexual,,,Zerain,Por 10.000,Zerain,0.0
2019,Violencia sexual,,,Zestoa,Por 10.000,Zestoa,5.5
2018,Violencia sexual,,,Zestoa,Por 10.000,Zestoa,0.0
2020,Violencia sexual,,,Zestoa,Por 10.000,Zestoa,0.0
2019,Violencia sexual,,,Zierbena,Por 10.000,Zierbena,0.0
2018,Violencia sexual,,,Zierbena,Por 10.000,Zierbena,0.0
2020,Violencia sexual,,,Zierbena,Por 10.000,Zierbena,0.0
2020,Violencia sexual,,,Zigoitia,Por 10.000,Zigoitia,0.0
2018,Violencia sexual,,,Zigoitia,Por 10.000,Zigoitia,12.7
2019,Violencia sexual,,,Zigoitia,Por 10.000,Zigoitia,12.3
2020,Violencia sexual,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,Violencia sexual,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2018,Violencia sexual,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2020,Violencia sexual,,,Zizurkil,Por 10.000,Zizurkil,6.9
2019,Violencia sexual,,,Zizurkil,Por 10.000,Zizurkil,13.5
2018,Violencia sexual,,,Zizurkil,Por 10.000,Zizurkil,0.0
2019,Violencia sexual,,,Zuia,Por 10.000,Zuia,0.0
2020,Violencia sexual,,,Zuia,Por 10.000,Zuia,0.0
2018,Violencia sexual,,,Zuia,Por 10.000,Zuia,0.0
2018,Violencia sexual,,,Zumaia,Por 10.000,Zumaia,0.0
2019,Violencia sexual,,,Zumaia,Por 10.000,Zumaia,2.0
2020,Violencia sexual,,,Zumaia,Por 10.000,Zumaia,9.9
2019,Violencia sexual,,,Zumarraga,Por 10.000,Zumarraga,0.0
2020,Violencia sexual,,,Zumarraga,Por 10.000,Zumarraga,2.3
2018,Violencia sexual,,,Zumarraga,Por 10.000,Zumarraga,2.2
2018,Violencia sexual,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2021,Violencia sexual,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2019,Violencia sexual,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2020,Violencia sexual,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2021,Violencia sexual,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2018,Violencia sexual,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,3.6
2019,Violencia sexual,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2020,Violencia sexual,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2018,Violencia sexual,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2019,Violencia sexual,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2020,Violencia sexual,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.3
2021,Violencia sexual,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,5.1
2020,Violencia sexual,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.4
2019,Violencia sexual,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.8
2018,Violencia sexual,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.1
2021,Violencia sexual,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,4.8
2018,Violencia sexual,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2021,Violencia sexual,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2020,Violencia sexual,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2019,Violencia sexual,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2018,Violencia sexual,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,1.7
2021,Violencia sexual,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,6.7
2020,Violencia sexual,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,1.7
2019,Violencia sexual,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,2.5
2021,Violencia sexual,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,7.6
2019,Violencia sexual,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,4.6
2018,Violencia sexual,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,7.1
2020,Violencia sexual,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,9.5
2019,Violencia sexual,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,3.0
2018,Violencia sexual,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,3.9
2021,Violencia sexual,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,4.8
2020,Violencia sexual,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,4.2
2018,Violencia sexual,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,1.8
2020,Violencia sexual,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,3.0
2019,Violencia sexual,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,2.3
2021,Violencia sexual,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,3.2
2021,Violencia sexual,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,3.2
2019,Violencia sexual,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,2.2
2020,Violencia sexual,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,6.3
2018,Violencia sexual,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,2.2
2021,Violencia sexual,,Donostialdea,,Por 10.000,Donostialdea,5.0
2020,Violencia sexual,,Donostialdea,,Por 10.000,Donostialdea,4.6
2019,Violencia sexual,,Donostialdea,,Por 10.000,Donostialdea,3.4
2018,Violencia sexual,,Donostialdea,,Por 10.000,Donostialdea,3.8
2018,Violencia sexual,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,2.8
2021,Violencia sexual,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,4.2
2020,Violencia sexual,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,2.2
2019,Violencia sexual,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,1.6
2018,Violencia sexual,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,3.7
2020,Violencia sexual,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,3.1
2019,Violencia sexual,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,4.9
2021,Violencia sexual,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,2.5
2021,Violencia sexual,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,1.3
2019,Violencia sexual,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,1.3
2018,Violencia sexual,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,3.0
2020,Violencia sexual,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,2.6
2018,Violencia sexual,,Goierri,,Por 10.000,Goierri,2.6
2020,Violencia sexual,,Goierri,,Por 10.000,Goierri,4.4
2019,Violencia sexual,,Goierri,,Por 10.000,Goierri,2.1
2021,Violencia sexual,,Goierri,,Por 10.000,Goierri,3.2
2021,Violencia sexual,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,2.3
2019,Violencia sexual,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,2.4
2018,Violencia sexual,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,4.8
2020,Violencia sexual,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,0.0
2021,Violencia sexual,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.1
2020,Violencia sexual,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.1
2019,Violencia sexual,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,1.5
2018,Violencia sexual,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,3.9
2018,Violencia sexual,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,3.4
2021,Violencia sexual,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,5.9
2019,Violencia sexual,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,2.0
2020,Violencia sexual,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,2.3
2020,Violencia sexual,,Tolosaldea,,Por 10.000,Tolosaldea,2.4
2019,Violencia sexual,,Tolosaldea,,Por 10.000,Tolosaldea,5.6
2021,Violencia sexual,,Tolosaldea,,Por 10.000,Tolosaldea,4.4
2018,Violencia sexual,,Tolosaldea,,Por 10.000,Tolosaldea,1.6
2021,Violencia sexual,,Urola Kosta,,Por 10.000,Urola Kosta,3.4
2019,Violencia sexual,,Urola Kosta,,Por 10.000,Urola Kosta,1.8
2020,Violencia sexual,,Urola Kosta,,Por 10.000,Urola Kosta,3.6
2018,Violencia sexual,,Urola Kosta,,Por 10.000,Urola Kosta,3.4
2019,Violencia sexual,Araba/Álava,,,Por 10.000,Araba/Álava,3.5
2021,Violencia sexual,Araba/Álava,,,Por 10.000,Araba/Álava,4.6
2020,Violencia sexual,Araba/Álava,,,Por 10.000,Araba/Álava,3.1
2018,Violencia sexual,Araba/Álava,,,Por 10.000,Araba/Álava,3.3
2019,Violencia sexual,Bizkaia,,,Por 10.000,Bizkaia,2.9
2021,Violencia sexual,Bizkaia,,,Por 10.000,Bizkaia,4.6
2020,Violencia sexual,Bizkaia,,,Por 10.000,Bizkaia,3.8
2018,Violencia sexual,Bizkaia,,,Por 10.000,Bizkaia,4.0
2018,Violencia sexual,Gipuzkoa,,,Por 10.000,Gipuzkoa,3.6
2020,Violencia sexual,Gipuzkoa,,,Por 10.000,Gipuzkoa,4.8
2019,Violencia sexual,Gipuzkoa,,,Por 10.000,Gipuzkoa,3.2
2021,Violencia sexual,Gipuzkoa,,,Por 10.000,Gipuzkoa,4.6
2021,Violencia intrafamiliar,,,,Por 10.000,,9.9
2019,Violencia intrafamiliar,,,,Por 10.000,,9.9
2020,Violencia intrafamiliar,,,,Por 10.000,,9.8
2018,Violencia intrafamiliar,,,,Por 10.000,,8.9
2018,Violencia intrafamiliar,,,Abadiño,Por 10.000,Abadiño,0.0
2020,Violencia intrafamiliar,,,Abadiño,Por 10.000,Abadiño,2.6
2019,Violencia intrafamiliar,,,Abadiño,Por 10.000,Abadiño,5.2
2020,Violencia intrafamiliar,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2019,Violencia intrafamiliar,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2018,Violencia intrafamiliar,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2020,Violencia intrafamiliar,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,14.8
2019,Violencia intrafamiliar,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,35.6
2018,Violencia intrafamiliar,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,18.8
2018,Violencia intrafamiliar,,,Aduna,Por 10.000,Aduna,0.0
2019,Violencia intrafamiliar,,,Aduna,Por 10.000,Aduna,0.0
2020,Violencia intrafamiliar,,,Aduna,Por 10.000,Aduna,0.0
2019,Violencia intrafamiliar,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,7.6
2018,Violencia intrafamiliar,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,18.8
2020,Violencia intrafamiliar,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,11.6
2018,Violencia intrafamiliar,,,Aia,Por 10.000,Aia,10.8
2020,Violencia intrafamiliar,,,Aia,Por 10.000,Aia,0.0
2019,Violencia intrafamiliar,,,Aia,Por 10.000,Aia,10.5
2018,Violencia intrafamiliar,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2020,Violencia intrafamiliar,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2019,Violencia intrafamiliar,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2018,Violencia intrafamiliar,,,Ajangiz,Por 10.000,Ajangiz,0.0
2019,Violencia intrafamiliar,,,Ajangiz,Por 10.000,Ajangiz,0.0
