Year,Province,County,Municipality,Units,GeoCode,Value
2010,,,Muskiz,Percentage,Muskiz,0.0
2011,,,Muskiz,Percentage,Muskiz,0.0
2012,,,Muskiz,Percentage,Muskiz,0.0
2013,,,Muskiz,Percentage,Muskiz,0.0
2014,,,Muskiz,Percentage,Muskiz,0.0
2015,,,Muskiz,Percentage,Muskiz,0.0
2016,,,Muskiz,Percentage,Muskiz,0.0
2017,,,Muskiz,Percentage,Muskiz,0.0
2018,,,Muskiz,Percentage,Muskiz,0.0
2019,,,Muskiz,Percentage,Muskiz,0.0
2020,,,Muskiz,Percentage,Muskiz,0.0
2021,,,Muskiz,Percentage,Muskiz,0.0
2010,,,Otxandio,Percentage,Otxandio,0.0
2011,,,Otxandio,Percentage,Otxandio,0.0
2012,,,Otxandio,Percentage,Otxandio,0.0
2013,,,Otxandio,Percentage,Otxandio,0.0
2014,,,Otxandio,Percentage,Otxandio,0.0
2015,,,Otxandio,Percentage,Otxandio,0.0
2016,,,Otxandio,Percentage,Otxandio,0.0
2017,,,Otxandio,Percentage,Otxandio,0.0
2018,,,Otxandio,Percentage,Otxandio,0.0
2019,,,Otxandio,Percentage,Otxandio,0.0
2020,,,Otxandio,Percentage,Otxandio,0.0
2021,,,Otxandio,Percentage,Otxandio,0.0
2010,,,Ondarroa,Percentage,Ondarroa,0.0
2011,,,Ondarroa,Percentage,Ondarroa,0.0
2012,,,Ondarroa,Percentage,Ondarroa,0.0
2013,,,Ondarroa,Percentage,Ondarroa,0.0
2014,,,Ondarroa,Percentage,Ondarroa,0.0
2015,,,Ondarroa,Percentage,Ondarroa,0.0
2016,,,Ondarroa,Percentage,Ondarroa,0.0
2017,,,Ondarroa,Percentage,Ondarroa,0.0
2018,,,Ondarroa,Percentage,Ondarroa,0.0
2019,,,Ondarroa,Percentage,Ondarroa,0.0
2020,,,Ondarroa,Percentage,Ondarroa,0.0
2021,,,Ondarroa,Percentage,Ondarroa,0.0
2010,,,Urduña/Orduña,Percentage,Urduña/Orduña,11.35
2011,,,Urduña/Orduña,Percentage,Urduña/Orduña,12.47
2012,,,Urduña/Orduña,Percentage,Urduña/Orduña,11.99
2013,,,Urduña/Orduña,Percentage,Urduña/Orduña,12.79
2014,,,Urduña/Orduña,Percentage,Urduña/Orduña,11.47
2015,,,Urduña/Orduña,Percentage,Urduña/Orduña,11.46
2016,,,Urduña/Orduña,Percentage,Urduña/Orduña,11.65
2017,,,Urduña/Orduña,Percentage,Urduña/Orduña,12.96
2018,,,Urduña/Orduña,Percentage,Urduña/Orduña,12.98
2019,,,Urduña/Orduña,Percentage,Urduña/Orduña,13.86
2020,,,Urduña/Orduña,Percentage,Urduña/Orduña,14.21
2021,,,Urduña/Orduña,Percentage,Urduña/Orduña,14.98
2010,,,Orozko,Percentage,Orozko,0.0
2011,,,Orozko,Percentage,Orozko,0.0
2012,,,Orozko,Percentage,Orozko,0.0
2013,,,Orozko,Percentage,Orozko,0.01
2014,,,Orozko,Percentage,Orozko,0.0
2015,,,Orozko,Percentage,Orozko,0.0
2016,,,Orozko,Percentage,Orozko,0.0
2017,,,Orozko,Percentage,Orozko,0.0
2018,,,Orozko,Percentage,Orozko,1.08
2019,,,Orozko,Percentage,Orozko,0.83
2020,,,Orozko,Percentage,Orozko,1.18
2021,,,Orozko,Percentage,Orozko,1.86
2010,,,Sukarrieta,Percentage,Sukarrieta,0.0
2011,,,Sukarrieta,Percentage,Sukarrieta,0.0
2012,,,Sukarrieta,Percentage,Sukarrieta,0.0
2013,,,Sukarrieta,Percentage,Sukarrieta,0.0
2014,,,Sukarrieta,Percentage,Sukarrieta,0.0
2015,,,Sukarrieta,Percentage,Sukarrieta,0.0
2016,,,Sukarrieta,Percentage,Sukarrieta,1.37
2017,,,Sukarrieta,Percentage,Sukarrieta,0.0
2018,,,Sukarrieta,Percentage,Sukarrieta,0.0
2019,,,Sukarrieta,Percentage,Sukarrieta,0.0
2020,,,Sukarrieta,Percentage,Sukarrieta,0.03
2021,,,Sukarrieta,Percentage,Sukarrieta,0.0
2010,,,Plentzia,Percentage,Plentzia,0.0
2011,,,Plentzia,Percentage,Plentzia,0.0
2012,,,Plentzia,Percentage,Plentzia,0.0
2013,,,Plentzia,Percentage,Plentzia,0.0
2014,,,Plentzia,Percentage,Plentzia,0.0
2015,,,Plentzia,Percentage,Plentzia,0.0
2016,,,Plentzia,Percentage,Plentzia,0.0
2017,,,Plentzia,Percentage,Plentzia,0.0
2018,,,Plentzia,Percentage,Plentzia,0.0
2019,,,Plentzia,Percentage,Plentzia,0.0
2020,,,Plentzia,Percentage,Plentzia,0.0
2021,,,Plentzia,Percentage,Plentzia,0.0
2010,,,Portugalete,Percentage,Portugalete,0.0
2011,,,Portugalete,Percentage,Portugalete,0.0
2012,,,Portugalete,Percentage,Portugalete,0.0
2013,,,Portugalete,Percentage,Portugalete,0.0
2014,,,Portugalete,Percentage,Portugalete,0.0
2015,,,Portugalete,Percentage,Portugalete,0.0
2016,,,Portugalete,Percentage,Portugalete,0.0
2017,,,Portugalete,Percentage,Portugalete,0.0
2018,,,Portugalete,Percentage,Portugalete,0.0
2019,,,Portugalete,Percentage,Portugalete,0.0
2020,,,Portugalete,Percentage,Portugalete,0.0
2021,,,Portugalete,Percentage,Portugalete,0.0
2010,,,Errigoiti,Percentage,Errigoiti,16.07
2011,,,Errigoiti,Percentage,Errigoiti,16.07
2012,,,Errigoiti,Percentage,Errigoiti,16.07
2013,,,Errigoiti,Percentage,Errigoiti,16.07
2014,,,Errigoiti,Percentage,Errigoiti,14.67
2015,,,Errigoiti,Percentage,Errigoiti,14.84
2016,,,Errigoiti,Percentage,Errigoiti,13.42
2017,,,Errigoiti,Percentage,Errigoiti,13.15
2018,,,Errigoiti,Percentage,Errigoiti,12.61
2019,,,Errigoiti,Percentage,Errigoiti,19.08
2020,,,Errigoiti,Percentage,Errigoiti,19.92
2021,,,Errigoiti,Percentage,Errigoiti,21.99
2010,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.12
2011,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.12
2012,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.19
2013,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.2
2014,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.07
2015,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.07
2016,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.07
2017,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.07
2018,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.04
2019,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.05
2020,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.05
2021,,,Valle de Trápaga-Trapagaran,Percentage,Valle de Trápaga-Trapagaran,0.0
2010,,,Lezama,Percentage,Lezama,0.0
2011,,,Lezama,Percentage,Lezama,0.0
2012,,,Lezama,Percentage,Lezama,0.0
2013,,,Lezama,Percentage,Lezama,0.0
2014,,,Lezama,Percentage,Lezama,0.0
2015,,,Lezama,Percentage,Lezama,3.98
2016,,,Lezama,Percentage,Lezama,4.12
2017,,,Lezama,Percentage,Lezama,4.32
2018,,,Lezama,Percentage,Lezama,5.32
2019,,,Lezama,Percentage,Lezama,5.54
2020,,,Lezama,Percentage,Lezama,5.55
2021,,,Lezama,Percentage,Lezama,5.92
2010,,,Santurtzi,Percentage,Santurtzi,0.0
2011,,,Santurtzi,Percentage,Santurtzi,0.0
2012,,,Santurtzi,Percentage,Santurtzi,0.0
2013,,,Santurtzi,Percentage,Santurtzi,0.0
2014,,,Santurtzi,Percentage,Santurtzi,0.0
2015,,,Santurtzi,Percentage,Santurtzi,0.0
2016,,,Santurtzi,Percentage,Santurtzi,0.0
2017,,,Santurtzi,Percentage,Santurtzi,0.0
2018,,,Santurtzi,Percentage,Santurtzi,0.0
2019,,,Santurtzi,Percentage,Santurtzi,0.0
2020,,,Santurtzi,Percentage,Santurtzi,0.0
2021,,,Santurtzi,Percentage,Santurtzi,0.0
2010,,,Ortuella,Percentage,Ortuella,0.0
2011,,,Ortuella,Percentage,Ortuella,0.0
2012,,,Ortuella,Percentage,Ortuella,0.0
2013,,,Ortuella,Percentage,Ortuella,0.0
2014,,,Ortuella,Percentage,Ortuella,0.0
2015,,,Ortuella,Percentage,Ortuella,0.0
2016,,,Ortuella,Percentage,Ortuella,0.0
2017,,,Ortuella,Percentage,Ortuella,0.0
2018,,,Ortuella,Percentage,Ortuella,0.0
2019,,,Ortuella,Percentage,Ortuella,0.0
2020,,,Ortuella,Percentage,Ortuella,0.0
2021,,,Ortuella,Percentage,Ortuella,0.0
2010,,,Sestao,Percentage,Sestao,0.0
2011,,,Sestao,Percentage,Sestao,0.0
2012,,,Sestao,Percentage,Sestao,0.0
2013,,,Sestao,Percentage,Sestao,0.0
2014,,,Sestao,Percentage,Sestao,0.0
2015,,,Sestao,Percentage,Sestao,0.0
2016,,,Sestao,Percentage,Sestao,0.0
2017,,,Sestao,Percentage,Sestao,0.0
2018,,,Sestao,Percentage,Sestao,0.0
2019,,,Sestao,Percentage,Sestao,0.0
2020,,,Sestao,Percentage,Sestao,0.0
2021,,,Sestao,Percentage,Sestao,0.0
2010,,,Sopela,Percentage,Sopela,0.17
2011,,,Sopela,Percentage,Sopela,0.17
2012,,,Sopela,Percentage,Sopela,0.17
2013,,,Sopela,Percentage,Sopela,0.17
2014,,,Sopela,Percentage,Sopela,0.07
2015,,,Sopela,Percentage,Sopela,0.07
2016,,,Sopela,Percentage,Sopela,0.0
2017,,,Sopela,Percentage,Sopela,0.0
2018,,,Sopela,Percentage,Sopela,0.0
2019,,,Sopela,Percentage,Sopela,0.0
2020,,,Sopela,Percentage,Sopela,0.0
2021,,,Sopela,Percentage,Sopela,0.0
2010,,,Sopuerta,Percentage,Sopuerta,0.0
2011,,,Sopuerta,Percentage,Sopuerta,0.0
2012,,,Sopuerta,Percentage,Sopuerta,0.0
2013,,,Sopuerta,Percentage,Sopuerta,0.0
2014,,,Sopuerta,Percentage,Sopuerta,0.0
2015,,,Sopuerta,Percentage,Sopuerta,0.0
2016,,,Sopuerta,Percentage,Sopuerta,0.02
2017,,,Sopuerta,Percentage,Sopuerta,0.02
2018,,,Sopuerta,Percentage,Sopuerta,0.02
2019,,,Sopuerta,Percentage,Sopuerta,0.02
2020,,,Sopuerta,Percentage,Sopuerta,0.02
2021,,,Sopuerta,Percentage,Sopuerta,0.02
2010,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2011,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.35
2012,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2013,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2014,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2015,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2016,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2017,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2018,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2020,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2021,,,Trucios-Turtzioz,Percentage,Trucios-Turtzioz,0.0
2010,,,Ubide,Percentage,Ubide,0.0
2011,,,Ubide,Percentage,Ubide,0.0
2012,,,Ubide,Percentage,Ubide,0.0
2013,,,Ubide,Percentage,Ubide,0.0
2014,,,Ubide,Percentage,Ubide,0.0
2015,,,Ubide,Percentage,Ubide,0.0
2016,,,Ubide,Percentage,Ubide,0.0
2017,,,Ubide,Percentage,Ubide,18.67
2018,,,Ubide,Percentage,Ubide,0.0
2019,,,Ubide,Percentage,Ubide,0.0
2020,,,Ubide,Percentage,Ubide,0.0
2021,,,Ubide,Percentage,Ubide,0.0
2010,,,Urduliz,Percentage,Urduliz,0.19
2011,,,Urduliz,Percentage,Urduliz,0.25
2012,,,Urduliz,Percentage,Urduliz,0.26
2013,,,Urduliz,Percentage,Urduliz,0.26
2014,,,Urduliz,Percentage,Urduliz,0.17
2015,,,Urduliz,Percentage,Urduliz,0.17
2016,,,Urduliz,Percentage,Urduliz,0.0
2017,,,Urduliz,Percentage,Urduliz,0.0
2018,,,Urduliz,Percentage,Urduliz,0.0
2019,,,Urduliz,Percentage,Urduliz,0.0
2020,,,Urduliz,Percentage,Urduliz,0.0
2021,,,Urduliz,Percentage,Urduliz,0.0
2010,,,Balmaseda,Percentage,Balmaseda,0.0
2011,,,Balmaseda,Percentage,Balmaseda,0.0
2012,,,Balmaseda,Percentage,Balmaseda,0.0
2013,,,Balmaseda,Percentage,Balmaseda,0.0
2014,,,Balmaseda,Percentage,Balmaseda,0.0
2015,,,Balmaseda,Percentage,Balmaseda,0.0
2016,,,Balmaseda,Percentage,Balmaseda,0.0
2017,,,Balmaseda,Percentage,Balmaseda,0.0
2018,,,Balmaseda,Percentage,Balmaseda,0.0
2019,,,Balmaseda,Percentage,Balmaseda,0.0
2020,,,Balmaseda,Percentage,Balmaseda,0.0
2021,,,Balmaseda,Percentage,Balmaseda,0.0
2010,,,Atxondo,Percentage,Atxondo,0.98
2011,,,Atxondo,Percentage,Atxondo,1.27
2012,,,Atxondo,Percentage,Atxondo,1.25
2013,,,Atxondo,Percentage,Atxondo,1.25
2014,,,Atxondo,Percentage,Atxondo,1.07
2015,,,Atxondo,Percentage,Atxondo,1.07
2016,,,Atxondo,Percentage,Atxondo,0.92
2017,,,Atxondo,Percentage,Atxondo,0.92
2018,,,Atxondo,Percentage,Atxondo,0.75
2019,,,Atxondo,Percentage,Atxondo,0.63
2020,,,Atxondo,Percentage,Atxondo,0.71
2021,,,Atxondo,Percentage,Atxondo,1.4
2010,,,Bedia,Percentage,Bedia,0.0
2011,,,Bedia,Percentage,Bedia,0.0
2012,,,Bedia,Percentage,Bedia,0.0
2013,,,Bedia,Percentage,Bedia,0.0
2014,,,Bedia,Percentage,Bedia,0.0
2015,,,Bedia,Percentage,Bedia,0.0
2016,,,Bedia,Percentage,Bedia,0.0
2017,,,Bedia,Percentage,Bedia,0.0
2018,,,Bedia,Percentage,Bedia,0.0
2019,,,Bedia,Percentage,Bedia,0.0
2020,,,Bedia,Percentage,Bedia,0.0
2021,,,Bedia,Percentage,Bedia,0.0
2010,,,Areatza,Percentage,Areatza,0.0
2011,,,Areatza,Percentage,Areatza,0.0
2012,,,Areatza,Percentage,Areatza,0.49
2013,,,Areatza,Percentage,Areatza,0.49
2014,,,Areatza,Percentage,Areatza,0.44
2015,,,Areatza,Percentage,Areatza,0.44
2016,,,Areatza,Percentage,Areatza,0.44
2017,,,Areatza,Percentage,Areatza,0.44
2018,,,Areatza,Percentage,Areatza,0.44
2019,,,Areatza,Percentage,Areatza,0.43
2020,,,Areatza,Percentage,Areatza,0.59
2021,,,Areatza,Percentage,Areatza,21.08
2010,,,Igorre,Percentage,Igorre,0.75
2011,,,Igorre,Percentage,Igorre,0.75
2012,,,Igorre,Percentage,Igorre,0.74
2013,,,Igorre,Percentage,Igorre,2.6
2014,,,Igorre,Percentage,Igorre,2.23
2015,,,Igorre,Percentage,Igorre,6.06
2016,,,Igorre,Percentage,Igorre,6.04
2017,,,Igorre,Percentage,Igorre,5.98
2018,,,Igorre,Percentage,Igorre,5.99
2019,,,Igorre,Percentage,Igorre,9.69
2020,,,Igorre,Percentage,Igorre,9.77
2021,,,Igorre,Percentage,Igorre,9.36
2010,,,Zaldibar,Percentage,Zaldibar,0.0
2011,,,Zaldibar,Percentage,Zaldibar,0.0
2012,,,Zaldibar,Percentage,Zaldibar,0.0
2013,,,Zaldibar,Percentage,Zaldibar,0.0
2014,,,Zaldibar,Percentage,Zaldibar,0.0
2015,,,Zaldibar,Percentage,Zaldibar,0.0
2016,,,Zaldibar,Percentage,Zaldibar,0.0
2017,,,Zaldibar,Percentage,Zaldibar,0.0
2018,,,Zaldibar,Percentage,Zaldibar,0.0
2019,,,Zaldibar,Percentage,Zaldibar,0.0
2020,,,Zaldibar,Percentage,Zaldibar,0.0
2021,,,Zaldibar,Percentage,Zaldibar,0.0
2010,,,Zalla,Percentage,Zalla,0.0
2011,,,Zalla,Percentage,Zalla,0.0
2012,,,Zalla,Percentage,Zalla,0.0
2013,,,Zalla,Percentage,Zalla,0.0
2014,,,Zalla,Percentage,Zalla,0.09
2015,,,Zalla,Percentage,Zalla,0.12
2016,,,Zalla,Percentage,Zalla,0.11
2017,,,Zalla,Percentage,Zalla,0.12
2018,,,Zalla,Percentage,Zalla,0.12
2019,,,Zalla,Percentage,Zalla,0.11
2020,,,Zalla,Percentage,Zalla,0.09
2021,,,Zalla,Percentage,Zalla,0.09
2010,,,Zaratamo,Percentage,Zaratamo,0.0
2011,,,Zaratamo,Percentage,Zaratamo,0.0
2012,,,Zaratamo,Percentage,Zaratamo,0.0
2013,,,Zaratamo,Percentage,Zaratamo,0.0
2014,,,Zaratamo,Percentage,Zaratamo,0.0
2015,,,Zaratamo,Percentage,Zaratamo,0.0
2016,,,Zaratamo,Percentage,Zaratamo,0.0
2017,,,Zaratamo,Percentage,Zaratamo,0.0
2018,,,Zaratamo,Percentage,Zaratamo,0.0
2019,,,Zaratamo,Percentage,Zaratamo,0.0
2020,,,Zaratamo,Percentage,Zaratamo,0.0
2021,,,Zaratamo,Percentage,Zaratamo,0.0
2010,,,Derio,Percentage,Derio,0.0
2011,,,Derio,Percentage,Derio,0.0
2012,,,Derio,Percentage,Derio,0.0
2013,,,Derio,Percentage,Derio,0.0
2014,,,Derio,Percentage,Derio,0.0
2015,,,Derio,Percentage,Derio,0.93
2016,,,Derio,Percentage,Derio,1.87
2017,,,Derio,Percentage,Derio,2.56
2018,,,Derio,Percentage,Derio,2.56
2019,,,Derio,Percentage,Derio,2.96
2020,,,Derio,Percentage,Derio,1.54
2021,,,Derio,Percentage,Derio,1.54
2010,,,Erandio,Percentage,Erandio,0.07
2011,,,Erandio,Percentage,Erandio,0.07
2012,,,Erandio,Percentage,Erandio,0.09
2013,,,Erandio,Percentage,Erandio,0.09
2014,,,Erandio,Percentage,Erandio,0.07
2015,,,Erandio,Percentage,Erandio,0.17
2016,,,Erandio,Percentage,Erandio,0.22
2017,,,Erandio,Percentage,Erandio,0.23
2018,,,Erandio,Percentage,Erandio,0.3
2019,,,Erandio,Percentage,Erandio,3.85
2020,,,Erandio,Percentage,Erandio,3.89
2021,,,Erandio,Percentage,Erandio,4.52
2010,,,Loiu,Percentage,Loiu,0.0
2011,,,Loiu,Percentage,Loiu,0.0
2012,,,Loiu,Percentage,Loiu,0.0
2013,,,Loiu,Percentage,Loiu,0.0
2014,,,Loiu,Percentage,Loiu,0.06
2015,,,Loiu,Percentage,Loiu,0.44
2016,,,Loiu,Percentage,Loiu,0.59
2017,,,Loiu,Percentage,Loiu,0.62
2018,,,Loiu,Percentage,Loiu,0.7
2019,,,Loiu,Percentage,Loiu,0.66
2020,,,Loiu,Percentage,Loiu,0.57
2021,,,Loiu,Percentage,Loiu,0.63
2010,,,Sondika,Percentage,Sondika,0.0
2011,,,Sondika,Percentage,Sondika,0.0
2012,,,Sondika,Percentage,Sondika,0.0
2013,,,Sondika,Percentage,Sondika,0.0
2014,,,Sondika,Percentage,Sondika,0.0
2015,,,Sondika,Percentage,Sondika,0.0
2016,,,Sondika,Percentage,Sondika,0.0
2017,,,Sondika,Percentage,Sondika,0.0
2018,,,Sondika,Percentage,Sondika,0.0
2019,,,Sondika,Percentage,Sondika,0.0
2020,,,Sondika,Percentage,Sondika,0.0
2021,,,Sondika,Percentage,Sondika,0.0
2010,,,Zamudio,Percentage,Zamudio,0.11
2011,,,Zamudio,Percentage,Zamudio,0.22
2012,,,Zamudio,Percentage,Zamudio,0.83
2013,,,Zamudio,Percentage,Zamudio,0.75
2014,,,Zamudio,Percentage,Zamudio,0.47
2015,,,Zamudio,Percentage,Zamudio,1.53
2016,,,Zamudio,Percentage,Zamudio,1.46
2017,,,Zamudio,Percentage,Zamudio,1.93
2018,,,Zamudio,Percentage,Zamudio,1.64
2019,,,Zamudio,Percentage,Zamudio,1.7
2020,,,Zamudio,Percentage,Zamudio,1.76
2021,,,Zamudio,Percentage,Zamudio,1.75
2010,,,Forua,Percentage,Forua,0.24
2011,,,Forua,Percentage,Forua,0.24
2012,,,Forua,Percentage,Forua,0.24
2013,,,Forua,Percentage,Forua,0.1
2014,,,Forua,Percentage,Forua,0.24
2015,,,Forua,Percentage,Forua,0.24
2016,,,Forua,Percentage,Forua,0.2
2017,,,Forua,Percentage,Forua,0.1
2018,,,Forua,Percentage,Forua,0.1
2019,,,Forua,Percentage,Forua,0.25
2020,,,Forua,Percentage,Forua,0.64
2021,,,Forua,Percentage,Forua,0.64
2010,,,Kortezubi,Percentage,Kortezubi,0.0
2011,,,Kortezubi,Percentage,Kortezubi,0.0
2012,,,Kortezubi,Percentage,Kortezubi,1.4
2013,,,Kortezubi,Percentage,Kortezubi,1.4
2014,,,Kortezubi,Percentage,Kortezubi,0.23
2015,,,Kortezubi,Percentage,Kortezubi,0.24
2016,,,Kortezubi,Percentage,Kortezubi,0.44
2017,,,Kortezubi,Percentage,Kortezubi,0.48
2018,,,Kortezubi,Percentage,Kortezubi,0.33
2019,,,Kortezubi,Percentage,Kortezubi,0.34
2020,,,Kortezubi,Percentage,Kortezubi,0.34
2021,,,Kortezubi,Percentage,Kortezubi,0.96
2010,,,Murueta,Percentage,Murueta,0.0
2011,,,Murueta,Percentage,Murueta,0.0
2012,,,Murueta,Percentage,Murueta,0.0
2013,,,Murueta,Percentage,Murueta,0.0
2014,,,Murueta,Percentage,Murueta,0.0
2015,,,Murueta,Percentage,Murueta,0.0
2016,,,Murueta,Percentage,Murueta,0.0
2017,,,Murueta,Percentage,Murueta,0.0
2018,,,Murueta,Percentage,Murueta,0.0
2019,,,Murueta,Percentage,Murueta,0.0
2020,,,Murueta,Percentage,Murueta,0.0
2021,,,Murueta,Percentage,Murueta,0.0
2010,,,Nabarniz,Percentage,Nabarniz,0.0
2011,,,Nabarniz,Percentage,Nabarniz,0.0
2012,,,Nabarniz,Percentage,Nabarniz,0.0
2013,,,Nabarniz,Percentage,Nabarniz,0.0
2014,,,Nabarniz,Percentage,Nabarniz,0.0
2015,,,Nabarniz,Percentage,Nabarniz,0.0
2016,,,Nabarniz,Percentage,Nabarniz,0.0
2017,,,Nabarniz,Percentage,Nabarniz,0.0
2018,,,Nabarniz,Percentage,Nabarniz,0.0
2019,,,Nabarniz,Percentage,Nabarniz,0.0
2020,,,Nabarniz,Percentage,Nabarniz,0.0
2021,,,Nabarniz,Percentage,Nabarniz,0.0
2010,,,Iurreta,Percentage,Iurreta,0.49
2011,,,Iurreta,Percentage,Iurreta,0.65
2012,,,Iurreta,Percentage,Iurreta,0.65
2013,,,Iurreta,Percentage,Iurreta,0.66
2014,,,Iurreta,Percentage,Iurreta,0.53
2015,,,Iurreta,Percentage,Iurreta,0.6
2016,,,Iurreta,Percentage,Iurreta,0.61
2017,,,Iurreta,Percentage,Iurreta,0.61
2018,,,Iurreta,Percentage,Iurreta,0.69
2019,,,Iurreta,Percentage,Iurreta,0.9
2020,,,Iurreta,Percentage,Iurreta,1.51
2021,,,Iurreta,Percentage,Iurreta,1.17
2010,,,Ajangiz,Percentage,Ajangiz,1.03
2011,,,Ajangiz,Percentage,Ajangiz,2.33
2012,,,Ajangiz,Percentage,Ajangiz,2.33
2013,,,Ajangiz,Percentage,Ajangiz,2.63
2014,,,Ajangiz,Percentage,Ajangiz,2.49
2015,,,Ajangiz,Percentage,Ajangiz,2.23
2016,,,Ajangiz,Percentage,Ajangiz,2.07
2017,,,Ajangiz,Percentage,Ajangiz,2.05
2018,,,Ajangiz,Percentage,Ajangiz,2.04
2019,,,Ajangiz,Percentage,Ajangiz,2.08
2020,,,Ajangiz,Percentage,Ajangiz,2.08
2021,,,Ajangiz,Percentage,Ajangiz,2.19
2010,,,Alonsotegi,Percentage,Alonsotegi,0.0
2011,,,Alonsotegi,Percentage,Alonsotegi,0.0
2012,,,Alonsotegi,Percentage,Alonsotegi,0.61
2013,,,Alonsotegi,Percentage,Alonsotegi,0.13
2014,,,Alonsotegi,Percentage,Alonsotegi,0.26
2015,,,Alonsotegi,Percentage,Alonsotegi,0.04
2016,,,Alonsotegi,Percentage,Alonsotegi,0.04
2017,,,Alonsotegi,Percentage,Alonsotegi,0.05
2018,,,Alonsotegi,Percentage,Alonsotegi,0.05
2019,,,Alonsotegi,Percentage,Alonsotegi,0.05
2020,,,Alonsotegi,Percentage,Alonsotegi,0.05
2021,,,Alonsotegi,Percentage,Alonsotegi,0.0
2010,,,Zierbena,Percentage,Zierbena,0.0
2011,,,Zierbena,Percentage,Zierbena,0.0
2012,,,Zierbena,Percentage,Zierbena,0.0
2013,,,Zierbena,Percentage,Zierbena,0.0
2014,,,Zierbena,Percentage,Zierbena,0.0
2015,,,Zierbena,Percentage,Zierbena,0.0
2016,,,Zierbena,Percentage,Zierbena,0.0
2017,,,Zierbena,Percentage,Zierbena,0.0
2018,,,Zierbena,Percentage,Zierbena,0.06
2019,,,Zierbena,Percentage,Zierbena,0.16
2020,,,Zierbena,Percentage,Zierbena,0.16
2021,,,Zierbena,Percentage,Zierbena,0.16
2010,,,Arratzu,Percentage,Arratzu,0.57
2011,,,Arratzu,Percentage,Arratzu,0.57
2012,,,Arratzu,Percentage,Arratzu,0.57
2013,,,Arratzu,Percentage,Arratzu,0.57
2014,,,Arratzu,Percentage,Arratzu,0.57
2015,,,Arratzu,Percentage,Arratzu,0.57
2016,,,Arratzu,Percentage,Arratzu,0.57
2017,,,Arratzu,Percentage,Arratzu,0.57
2018,,,Arratzu,Percentage,Arratzu,0.57
2019,,,Arratzu,Percentage,Arratzu,0.56
2020,,,Arratzu,Percentage,Arratzu,0.57
2021,,,Arratzu,Percentage,Arratzu,0.57
2019,,,Ziortza-Bolibar,Percentage,Ziortza-Bolibar,20.18
2020,,,Ziortza-Bolibar,Percentage,Ziortza-Bolibar,20.18
2021,,,Ziortza-Bolibar,Percentage,Ziortza-Bolibar,20.18
2010,,,,Percentage,,0.76
2011,,,,Percentage,,0.85
2012,,,,Percentage,,1.05
2013,,,,Percentage,,1.13
2014,,,,Percentage,,1.05
2015,,,,Percentage,,1.09
2016,,,,Percentage,,1.17
2017,,,,Percentage,,1.56
2018,,,,Percentage,,1.65
2019,,,,Percentage,,2.09
2020,,,,Percentage,,2.63
2021,,,,Percentage,,2.91
