Year,Edad,Sexo,Territorio,Units,Value
2014,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2010,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2018,10-14 años,Mujer,Eibar,Porcentaje,0.0
2020,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2018,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2013,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2013,10-14 años,Mujer,Eibar,Porcentaje,0.0
2022,10-14 años,Mujer,Zeanuri,Porcentaje,0.0
2015,10-14 años,Mujer,Eibar,Porcentaje,0.0
2019,10-14 años,Mujer,Urkabustaiz,Porcentaje,0.0
2021,10-14 años,Mujer,Urkabustaiz,Porcentaje,0.0
2019,10-14 años,Mujer,Artea,Porcentaje,0.0
2019,10-14 años,Mujer,Eibar,Porcentaje,0.0
2016,10-14 años,Mujer,Artea,Porcentaje,0.0
2014,10-14 años,Mujer,Artea,Porcentaje,0.0
2010,10-14 años,Mujer,Artea,Porcentaje,0.0
2022,10-14 años,Mujer,Artea,Porcentaje,0.0
2018,10-14 años,Mujer,Artea,Porcentaje,0.0
2013,10-14 años,Mujer,Artea,Porcentaje,0.0
2020,10-14 años,Mujer,Artea,Porcentaje,0.0
2015,10-14 años,Mujer,Artea,Porcentaje,0.0
2020,10-14 años,Mujer,Markina-Ondarroa,Porcentaje,0.0
2021,10-14 años,Mujer,Nabarniz,Porcentaje,0.0
2015,10-14 años,Mujer,Barrundia,Porcentaje,0.0
2020,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2013,10-14 años,Mujer,Iruraiz-Gauna,Porcentaje,0.0
2019,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2019,10-14 años,Mujer,Iruraiz-Gauna,Porcentaje,0.0
2010,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2019,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2016,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2021,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2014,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2014,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2020,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2022,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2013,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2022,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2018,10-14 años,Mujer,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2013,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2021,10-14 años,Mujer,Busturia,Porcentaje,0.0
2021,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2018,10-14 años,Mujer,Debagoiena / Alto Deba,Porcentaje,0.0
2018,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2010,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2022,10-14 años,Mujer,Iruraiz-Gauna,Porcentaje,0.0
2015,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2016,10-14 años,Mujer,Busturia,Porcentaje,0.0
2014,10-14 años,Mujer,Busturia,Porcentaje,0.0
2010,10-14 años,Mujer,Busturia,Porcentaje,0.0
2022,10-14 años,Mujer,Busturia,Porcentaje,0.0
2018,10-14 años,Mujer,Busturia,Porcentaje,0.0
2015,10-14 años,Mujer,Iruraiz-Gauna,Porcentaje,0.0
2013,10-14 años,Mujer,Busturia,Porcentaje,0.0
2015,10-14 años,Mujer,Busturia,Porcentaje,0.0
2020,10-14 años,Mujer,Busturia,Porcentaje,0.0
2014,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2016,10-14 años,Mujer,Segura,Porcentaje,0.0
2022,10-14 años,Mujer,Markina-Xemein,Porcentaje,0.0
2021,10-14 años,Mujer,Markina-Xemein,Porcentaje,0.0
2022,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2016,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2018,10-14 años,Mujer,Deba,Porcentaje,0.0
2013,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2019,10-14 años,Mujer,Deba,Porcentaje,0.0
2015,10-14 años,Mujer,Mallabia,Porcentaje,0.0
2021,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2020,10-14 años,Mujer,San Millán/Donemiliaga,Porcentaje,0.0
2010,10-14 años,Mujer,,Porcentaje,0.0
2010,10-14 años,Mujer,Amurrio,Porcentaje,0.0
2021,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2019,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2014,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2010,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2020,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2018,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2018,10-14 años,Mujer,Iruraiz-Gauna,Porcentaje,0.0
2021,10-14 años,Mujer,Deba,Porcentaje,0.0
2013,10-14 años,Mujer,Bilbao,Porcentaje,0.0
2022,10-14 años,Mujer,Deba,Porcentaje,0.0
2016,10-14 años,Mujer,Deba,Porcentaje,0.0
2014,10-14 años,Mujer,Deba,Porcentaje,0.0
2010,10-14 años,Mujer,Deba,Porcentaje,0.0
2013,10-14 años,Mujer,Deba,Porcentaje,0.0
2015,10-14 años,Mujer,Deba,Porcentaje,0.0
2020,10-14 años,Mujer,Deba,Porcentaje,0.0
2021,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2019,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2016,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2010,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2022,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2018,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2013,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2020,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2018,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2015,10-14 años,Mujer,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2010,10-14 años,Mujer,Maruri-Jatabe,Porcentaje,0.0
2021,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2013,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2015,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2010,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2019,10-14 años,Mujer,Berriz,Porcentaje,0.0
2016,10-14 años,Mujer,Berriz,Porcentaje,0.0
2014,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2014,10-14 años,Mujer,Berriz,Porcentaje,0.0
2020,10-14 años,Mujer,Berriz,Porcentaje,0.0
2018,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2022,10-14 años,Mujer,Berriz,Porcentaje,0.0
2018,10-14 años,Mujer,Berriz,Porcentaje,0.0
2021,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2013,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2019,10-14 años,Mujer,Murueta,Porcentaje,0.0
2021,10-14 años,Mujer,Murueta,Porcentaje,0.0
2016,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2019,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2010,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2016,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2014,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2010,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2022,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2021,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2013,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2015,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2019,10-14 años,Mujer,Zizurkil,Porcentaje,0.0
2020,10-14 años,Mujer,Berriatua,Porcentaje,0.0
2020,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2021,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2015,10-14 años,Mujer,Mendata,Porcentaje,0.0
2019,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2018,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2022,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2022,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2021,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2013,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2019,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2014,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2014,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2019,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2010,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2010,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2020,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2013,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2015,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2013,10-14 años,Mujer,Bermeo,Porcentaje,0.0
2015,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2015,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2018,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2022,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2016,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2014,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2016,10-14 años,Mujer,Zestoa,Porcentaje,0.0
2021,10-14 años,Mujer,Berango,Porcentaje,0.0
2019,10-14 años,Mujer,Berango,Porcentaje,0.0
2016,10-14 años,Mujer,Berango,Porcentaje,0.0
2010,10-14 años,Mujer,Berango,Porcentaje,0.0
2020,10-14 años,Mujer,Samaniego,Porcentaje,0.0
2022,10-14 años,Mujer,Berango,Porcentaje,0.0
2018,10-14 años,Mujer,Berango,Porcentaje,0.0
2020,10-14 años,Mujer,Berango,Porcentaje,0.0
2015,10-14 años,Mujer,Mendexa,Porcentaje,0.0
2015,10-14 años,Mujer,Berango,Porcentaje,0.0
2018,10-14 años,Mujer,Mendexa,Porcentaje,0.0
2022,10-14 años,Mujer,Urola Kosta,Porcentaje,0.0
2015,10-14 años,Mujer,Zerain,Porcentaje,0.0
2019,10-14 años,Mujer,Zerain,Porcentaje,0.0
2018,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2016,10-14 años,Mujer,Zerain,Porcentaje,0.0
2021,10-14 años,Mujer,Basauri,Porcentaje,0.0
2016,10-14 años,Mujer,Basauri,Porcentaje,0.0
2014,10-14 años,Mujer,Zerain,Porcentaje,0.0
2010,10-14 años,Mujer,Basauri,Porcentaje,0.0
2015,10-14 años,Mujer,Basauri,Porcentaje,0.0
2022,10-14 años,Mujer,Basauri,Porcentaje,0.0
2018,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2022,10-14 años,Mujer,Zerain,Porcentaje,0.0
2013,10-14 años,Mujer,Basauri,Porcentaje,0.0
2018,10-14 años,Mujer,Basauri,Porcentaje,0.0
2021,10-14 años,Mujer,Zerain,Porcentaje,0.0
2013,10-14 años,Mujer,Zerain,Porcentaje,0.0
2022,10-14 años,Mujer,Alegría-Dulantzi,Porcentaje,0.0
2018,10-14 años,Mujer,Zerain,Porcentaje,0.0
2010,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2014,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2022,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2015,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2021,10-14 años,Mujer,Barrika,Porcentaje,0.0
2016,10-14 años,Mujer,Barrika,Porcentaje,0.0
2014,10-14 años,Mujer,Barrika,Porcentaje,0.0
2010,10-14 años,Mujer,Barrika,Porcentaje,0.0
2018,10-14 años,Mujer,Barrika,Porcentaje,0.0
2013,10-14 años,Mujer,Barrika,Porcentaje,0.0
2015,10-14 años,Mujer,Barrika,Porcentaje,0.0
2020,10-14 años,Mujer,Barrika,Porcentaje,0.0
2019,10-14 años,Mujer,Zegama,Porcentaje,0.0
2016,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2021,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2022,10-14 años,Mujer,Leaburu,Porcentaje,0.0
2016,10-14 años,Mujer,Meñaka,Porcentaje,0.0
2019,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2021,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2021,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2019,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2014,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2021,10-14 años,Mujer,Zegama,Porcentaje,0.0
2020,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2022,10-14 años,Mujer,Zegama,Porcentaje,0.0
2018,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2022,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2019,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2016,10-14 años,Mujer,Zegama,Porcentaje,0.0
2013,10-14 años,Mujer,Barakaldo,Porcentaje,0.0
2014,10-14 años,Mujer,Zegama,Porcentaje,0.0
2013,10-14 años,Mujer,Zegama,Porcentaje,0.0
2015,10-14 años,Mujer,Zegama,Porcentaje,0.0
2020,10-14 años,Mujer,Zegama,Porcentaje,0.0
2016,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2014,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2022,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2010,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2018,10-14 años,Mujer,Zegama,Porcentaje,0.0
2019,10-14 años,Mujer,Bakio,Porcentaje,0.0
2016,10-14 años,Mujer,Bakio,Porcentaje,0.0
2015,10-14 años,Mujer,Elvillar/Bilar,Porcentaje,0.0
2020,10-14 años,Mujer,Agurain/Salvatierra,Porcentaje,0.0
2010,10-14 años,Mujer,Zegama,Porcentaje,0.0
2014,10-14 años,Mujer,Bakio,Porcentaje,0.0
2022,10-14 años,Mujer,Bakio,Porcentaje,0.0
2018,10-14 años,Mujer,Bakio,Porcentaje,0.0
2013,10-14 años,Mujer,Bakio,Porcentaje,0.0
2020,10-14 años,Mujer,Bakio,Porcentaje,0.0
2015,10-14 años,Mujer,Bakio,Porcentaje,0.0
2016,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2019,10-14 años,Mujer,Legazpi,Porcentaje,0.0
2019,10-14 años,Mujer,Forua,Porcentaje,0.0
2013,10-14 años,Mujer,Ugao-Miraballes,Porcentaje,0.0
2013,10-14 años,Mujer,Lapuebla de Labarca,Porcentaje,0.0
2019,10-14 años,Mujer,Iruña Oka/Iruña de Oca,Porcentaje,0.0
2013,10-14 años,Mujer,Alegría-Dulantzi,Porcentaje,0.0
2018,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2019,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2016,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2014,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2018,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2019,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2021,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2016,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2022,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2014,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2020,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2015,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2022,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2013,10-14 años,Mujer,Arrigorriaga,Porcentaje,0.0
2015,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2010,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2022,10-14 años,Mujer,Elciego,Porcentaje,0.0
2015,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2021,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2019,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2014,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2010,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2020,10-14 años,Mujer,Bidania-Goiatz,Porcentaje,0.0
2022,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2013,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2015,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2020,10-14 años,Mujer,Arrieta,Porcentaje,0.0
2015,10-14 años,Mujer,Legazpi,Porcentaje,0.0
2013,10-14 años,Mujer,Morga,Porcentaje,0.0
2014,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2016,10-14 años,Mujer,Morga,Porcentaje,0.0
2018,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2020,10-14 años,Mujer,Elciego,Porcentaje,0.0
2013,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2010,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2010,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2015,10-14 años,Mujer,Elciego,Porcentaje,0.0
2021,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2019,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2022,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2019,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2010,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2020,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2018,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2015,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2013,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2020,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2022,10-14 años,Mujer,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2015,10-14 años,Mujer,Morga,Porcentaje,0.0
2013,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2013,10-14 años,Mujer,Elciego,Porcentaje,0.0
2014,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2020,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2019,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2022,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2014,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2016,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2015,10-14 años,Mujer,Berrobi,Porcentaje,0.0
2010,10-14 años,Mujer,Elciego,Porcentaje,0.0
2019,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2016,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2014,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2010,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2014,10-14 años,Mujer,Legazpi,Porcentaje,0.0
2014,10-14 años,Mujer,Elciego,Porcentaje,0.0
2022,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2018,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2010,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2021,10-14 años,Mujer,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2013,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2020,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2016,10-14 años,Mujer,Legorreta,Porcentaje,0.0
2015,10-14 años,Mujer,Arrankudiaga-Zollo,Porcentaje,0.0
2013,10-14 años,Mujer,Muxika,Porcentaje,0.0
2014,10-14 años,Mujer,Legorreta,Porcentaje,0.0
2021,10-14 años,Mujer,Muxika,Porcentaje,0.0
2022,10-14 años,Mujer,Muxika,Porcentaje,0.0
2020,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2015,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2014,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2018,10-14 años,Mujer,Añana,Porcentaje,0.0
2021,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2021,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2014,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2020,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2015,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2016,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2022,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2018,10-14 años,Mujer,Artzentales,Porcentaje,0.0
2010,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2022,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2018,10-14 años,Mujer,Elciego,Porcentaje,0.0
2013,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2018,10-14 años,Mujer,Berastegi,Porcentaje,0.0
2015,10-14 años,Mujer,Añana,Porcentaje,0.0
2013,10-14 años,Mujer,Amurrio,Porcentaje,0.0
2010,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2021,10-14 años,Mujer,Elciego,Porcentaje,0.0
2014,10-14 años,Mujer,Añana,Porcentaje,0.0
2021,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2019,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2014,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2010,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2022,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2013,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2015,10-14 años,Mujer,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2016,10-14 años,Mujer,Elciego,Porcentaje,0.0
2022,10-14 años,Mujer,Añana,Porcentaje,0.0
2018,10-14 años,Mujer,Mundaka,Porcentaje,0.0
2015,10-14 años,Mujer,Mundaka,Porcentaje,0.0
2020,10-14 años,Mujer,Legorreta,Porcentaje,0.0
2022,10-14 años,Mujer,Legorreta,Porcentaje,0.0
2019,10-14 años,Mujer,Añana,Porcentaje,0.0
2016,10-14 años,Mujer,Añana,Porcentaje,0.0
2013,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2016,10-14 años,Mujer,Baños de Ebro/Mañueta,Porcentaje,0.0
2021,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2021,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2021,10-14 años,Mujer,Añana,Porcentaje,0.0
2019,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2019,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2014,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2014,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2020,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2015,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2019,10-14 años,Mujer,Elciego,Porcentaje,0.0
2010,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2022,10-14 años,Mujer,Arantzazu,Porcentaje,0.0
2013,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2010,10-14 años,Mujer,Añana,Porcentaje,0.0
2015,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2015,10-14 años,Mujer,Armiñón,Porcentaje,0.0
2020,10-14 años,Mujer,Belauntza,Porcentaje,0.0
2021,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2019,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2016,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2010,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2022,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2018,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2013,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2020,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2016,10-14 años,Mujer,Mungia,Porcentaje,0.0
2014,10-14 años,Mujer,Artziniega,Porcentaje,0.0
2015,10-14 años,Mujer,Arakaldo,Porcentaje,0.0
2014,10-14 años,Mujer,Mungia,Porcentaje,0.0
2015,10-14 años,Mujer,Elburgo/Burgelu,Porcentaje,0.0
2016,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2013,10-14 años,Mujer,Ayala/Aiara,Porcentaje,0.0
2013,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2020,10-14 años,Mujer,Elburgo/Burgelu,Porcentaje,0.0
2018,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2021,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2019,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2019,10-14 años,Mujer,Beizama,Porcentaje,0.0
2016,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2014,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2016,10-14 años,Mujer,Beizama,Porcentaje,0.0
2010,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2015,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2015,10-14 años,Mujer,Beizama,Porcentaje,0.0
2013,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2018,10-14 años,Mujer,Amoroto,Porcentaje,0.0
2021,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2022,10-14 años,Mujer,Beizama,Porcentaje,0.0
2013,10-14 años,Mujer,Beizama,Porcentaje,0.0
2019,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2015,10-14 años,Mujer,Artziniega,Porcentaje,0.0
2015,10-14 años,Mujer,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2010,10-14 años,Mujer,Beizama,Porcentaje,0.0
2010,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
2021,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
2018,10-14 años,Mujer,Plentzia-Mungia,Porcentaje,0.0
2016,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
2014,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
2022,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
2020,10-14 años,Mujer,Beizama,Porcentaje,0.0
2018,10-14 años,Mujer,Amorebieta-Etxano,Porcentaje,0.0
